05/18/2015,ThecapacitywasrevisedinMay
2015usingdatafromtheCityofSanDiego,
Date,RESELE , ,,STORAGE , ,,RESCHG , ,,
 ,FEET, ,AF, ,AF, ,
06/21/2014,5448.19,,42283,,0,,
06/22/2014,5448.19,,42283,,0,,
06/23/2014,5448.19,,42283,,0,,
06/24/2014,5448.20,,42283,,0,,
06/25/2014,5448.19,,42283,,0,,
06/26/2014,5448.20,,42290,,7,,
06/27/2014,5448.21,,42296,,6,,
06/28/2014,5448.20,,42290,,-6,,
06/29/2014,5448.20,,42290,,0,,
06/30/2014,5447.94,,42117,,-173,,
07/01/2014,5447.91,,42097,,-20,,
07/02/2014,5447.90,,42090,,-7,,
07/03/2014,5447.84,,42050,,-40,,
07/04/2014,5447.69,,41951,,-99,,
07/05/2014,5447.66,,41931,,-20,,
07/06/2014,5447.64,,41918,,-13,,
07/07/2014,5447.62,,41898,,-20,,
07/08/2014,5447.35,,41726,,-172,,
07/09/2014,5446.97,,41468,,-258,,
07/10/2014,5446.94,,41455,,-13,,
07/11/2014,5446.91,,41436,,-19,,
07/12/2014,5446.89,,41422,,-14,,
07/13/2014,5446.80,,41356,,-66,,
07/14/2014,5446.56,,41205,,-151,,
07/15/2014,5446.55,,41199,,-6,,
07/16/2014,5446.53,,41186,,-13,,
07/17/2014,5446.51,,41166,,-20,,
07/18/2014,5446.48,,41153,,-13,,
07/19/2014,5446.45,,41133,,-20,,
07/20/2014,5446.44,,41126,,-7,,
07/21/2014,5446.53,,41179,,53,,
07/22/2014,5446.49,,41159,,-20,,
07/23/2014,5446.06,,40884,,-275,,
07/24/2014,5445.86,,40747,,-137,,
07/25/2014,5445.52,,40525,,-222,,
07/26/2014,5445.43,,40460,,-65,,
07/27/2014,5445.25,,40356,,-104,,
07/28/2014,5445.27,,40362,,6,,
07/29/2014,5445.23,,40336,,-26,,
07/30/2014,5445.20,,40317,,-19,,
07/31/2014,5444.76,,40025,,-292,,
08/01/2014,5444.37,,39779,,-246,,
08/02/2014,5444.29,,39727,,-52,,
08/03/2014,5444.26,,39708,,-19,,
08/04/2014,5444.24,,39695,,-13,,
08/05/2014,5444.23,,39689,,-6,,
08/06/2014,5443.80,,39412,,-277,,
08/07/2014,5443.53,,39238,,-174,,
08/08/2014,5443.28,,39078,,-160,,
08/09/2014,5443.25,,39059,,-19,,
08/10/2014,5443.22,,39040,,-19,,
08/11/2014,5442.94,,38854,,-186,,
08/12/2014,5442.64,,38670,,-184,,
08/13/2014,5442.20,,38390,,-280,,
08/14/2014,5441.74,,38092,,-298,,
08/15/2014,5441.27,,37802,,-290,,
08/16/2014,5440.86,,37544,,-258,,
08/17/2014,5440.69,,37437,,-107,,
08/18/2014,5440.39,,37256,,-181,,
08/19/2014,5439.96,,36975,,-281,,
08/20/2014,5439.71,,36826,,-149,,
08/21/2014,5439.48,,36683,,-143,,
08/22/2014,5439.07,,36429,,-254,,
08/23/2014,5439.04,,36410,,-19,,
08/24/2014,5438.66,,36169,,-241,,
08/25/2014,5438.37,,35997,,-172,,
08/26/2014,5438.02,,35782,,-215,,
08/27/2014,5437.63,,35543,,-239,,
08/28/2014,5437.23,,35299,,-244,,
08/29/2014,5437.13,,35238,,-61,,
08/30/2014,5436.71,,34983,,-255,,
08/31/2014,5436.37,,34777,,-206,,
09/01/2014,5435.97,,34535,,-242,,
09/02/2014,5435.52,,34264,,-271,,
09/03/2014,5435.08,,33995,,-269,,
09/04/2014,5434.50,,33654,,-341,,
09/05/2014,5434.23,,33494,,-160,,
09/06/2014,5434.01,,33363,,-131,,
09/07/2014,5433.80,,33244,,-119,,
09/08/2014,5433.78,,33221,,-23,,
09/09/2014,5433.44,,33026,,-195,,
09/10/2014,5433.10,,32825,,-201,,
09/11/2014,5432.76,,32626,,-199,,
09/12/2014,5432.37,,32397,,-229,,
09/13/2014,5431.88,,32111,,-286,,
09/14/2014,5431.70,,32000,,-111,,
09/15/2014,5431.53,,31902,,-98,,
09/16/2014,5431.38,,31820,,-82,,
09/17/2014,5431.23,,31728,,-92,,
09/18/2014,5431.07,,31641,,-87,,
09/19/2014,5430.92,,31554,,-87,,
09/20/2014,5430.76,,31462,,-92,,
09/21/2014,5430.62,,31381,,-81,,
09/22/2014,5430.46,,31295,,-86,,
09/23/2014,5430.31,,31203,,-92,,
09/24/2014,5430.17,,31122,,-81,,
09/25/2014,5430.08,,31076,,-46,,
09/26/2014,5429.94,,30996,,-80,,
09/27/2014,5429.88,,30956,,-40,,
09/28/2014,5429.87,,30950,,-6,,
09/29/2014,5429.84,,30933,,-17,,
09/30/2014,5429.82,,30922,,-11,,
10/01/2014,5429.79,,30905,,-17,,
10/02/2014,5429.76,,30887,,-18,,
10/03/2014,5429.73,,30870,,-17,,
10/04/2014,5429.70,,30853,,-17,,
10/05/2014,5429.67,,30836,,-17,,
10/06/2014,5429.64,,30819,,-17,,
10/07/2014,5429.37,,30665,,-154,,
10/08/2014,5429.23,,30585,,-80,,
10/09/2014,5429.10,,30511,,-74,,
10/10/2014,5429.06,,30483,,-28,,
10/11/2014,5429.00,,30460,,-23,,
10/12/2014,5428.95,,30426,,-34,,
10/13/2014,5428.91,,30403,,-23,,
10/14/2014,5428.85,,30369,,-34,,
10/15/2014,5428.85,,30369,,0,,
10/16/2014,5428.87,,30346,,-23,,
10/17/2014,5428.77,,30318,,-28,,
10/18/2014,5428.72,,30295,,-23,,
10/19/2014,5428.67,,30267,,-28,,
10/20/2014,5428.66,,30267,,0,,
10/21/2014,5428.62,,30239,,-28,,
10/22/2014,5428.58,,30210,,-29,,
10/23/2014,5428.53,,30188,,-22,,
10/24/2014,5428.50,,30165,,-23,,
10/25/2014,5428.48,,30160,,-5,,
10/26/2014,5428.44,,30137,,-23,,
10/27/2014,5428.40,,30114,,-23,,
10/28/2014,5428.10,,29945,,-169,,
10/29/2014,5427.88,,29821,,-124,,
10/30/2014,5427.67,,29703,,-118,,
10/31/2014,5427.53,,29619,,-84,,
11/01/2014,5427.56,,29641,,22,,
11/02/2014,5427.53,,29619,,-22,,
11/03/2014,5427.43,,29563,,-56,,
11/04/2014,5427.39,,29552,,-11,,
11/05/2014,5427.38,,29535,,-17,,
11/06/2014,5427.35,,29524,,-11,,
11/07/2014,5427.33,,29512,,-12,,
11/08/2014,5427.24,,29468,,-44,,
11/09/2014,5427.12,,29395,,-73,,
11/10/2014,5426.80,,29211,,-184,,
11/11/2014,5426.56,,29088,,-123,,
11/12/2014,5426.32,,28949,,-139,,
11/13/2014,5425.87,,28700,,-249,,
11/14/2014,5425.50,,28491,,-209,,
11/15/2014,5425.30,,28386,,-105,,
11/16/2014,5425.17,,28315,,-71,,
11/17/2014,5424.61,,28008,,-307,,
11/18/2014,5423.94,,27643,,-365,,
11/19/2014,5423.36,,27334,,-309,,
11/20/2014,5422.85,,27054,,-280,,
11/21/2014,5422.37,,26802,,-252,,
11/22/2014,5422.57,,26903,,101,,
11/23/2014,5422.40,,26812,,-91,,
11/24/2014,5422.15,,26684,,-128,,
11/25/2014,5422.10,,26652,,-32,,
11/26/2014,5422.13,,26668,,16,,
11/27/2014,5422.05,,26625,,-43,,
11/28/2014,5421.95,,26572,,-53,,
11/29/2014,5421.76,,26471,,-101,,
11/30/2014,5421.57,,26375,,-96,,
12/01/2014,5421.08,,26110,,-265,,
12/02/2014,5420.69,,25904,,-206,,
12/03/2014,5420.63,,25872,,-32,,
12/04/2014,5420.91,,26020,,148,,
12/05/2014,5421.13,,26131,,111,,
12/06/2014,5421.26,,26200,,69,,
12/07/2014,5421.35,,26253,,53,,
12/08/2014,5421.43,,26300,,47,,
12/09/2014,5421.48,,26327,,27,,
12/10/2014,5421.53,,26348,,21,,
12/11/2014,5421.70,,26439,,91,,
12/12/2014,5421.90,,26545,,106,,
12/13/2014,5421.96,,26577,,32,,
12/14/2014,5422.00,,26598,,21,,
12/15/2014,5421.98,,26593,,-5,,
12/16/2014,5422.05,,26625,,32,,
12/17/2014,5422.11,,26657,,32,,
12/18/2014,5422.15,,26673,,16,,
12/19/2014,5422.26,,26737,,64,,
12/20/2014,5422.39,,26807,,70,,
12/21/2014,5422.54,,26893,,86,,
12/22/2014,5422.77,,27011,,118,,
12/23/2014,5422.94,,27097,,86,,
12/24/2014,5423.15,,27210,,113,,
12/25/2014,5423.23,,27259,,49,,
12/26/2014,5423.28,,27286,,27,,
12/27/2014,5423.32,,27307,,21,,
12/28/2014,5423.36,,27334,,27,,
12/29/2014,5423.39,,27345,,11,,
12/30/2014,5423.38,,27340,,-5,,
12/31/2014,5423.37,,27334,,-6,,
01/01/2015,5423.39,,27345,,11,,
01/02/2015,5423.38,,27340,,-5,,
01/03/2015,5423.39,,27345,,5,,
01/04/2015,5423.39,,27345,,0,,
01/05/2015,5423.40,,27356,,11,,
01/06/2015,5423.41,,27361,,5,,
01/07/2015,5423.44,,27377,,16,,
01/08/2015,5423.49,,27399,,22,,
01/09/2015,5423.53,,27421,,22,,
01/10/2015,5423.58,,27448,,27,,
01/11/2015,5423.62,,27475,,27,,
01/12/2015,5423.66,,27491,,16,,
01/13/2015,5423.70,,27513,,22,,
01/14/2015,5423.72,,27524,,11,,
01/15/2015,5423.72,,27524,,0,,
01/16/2015,5423.73,,27529,,5,,
01/17/2015,5423.75,,27534,,5,,
01/18/2015,5423.78,,27556,,22,,
01/19/2015,5423.82,,27583,,27,,
01/20/2015,5423.87,,27605,,22,,
01/21/2015,5423.90,,27621,,16,,
01/22/2015,5423.93,,27637,,16,,
01/23/2015,5423.94,,27643,,6,,
01/24/2015,5423.98,,27665,,22,,
01/25/2015,5423.98,,27659,,-6,,
01/26/2015,5424.04,,27697,,38,,
01/27/2015,5424.12,,27741,,44,,
01/28/2015,5424.17,,27773,,32,,
01/29/2015,5424.23,,27801,,28,,
01/30/2015,5424.26,,27822,,21,,
01/31/2015,5424.29,,27839,,17,,
02/01/2015,5424.32,,27850,,11,,
02/02/2015,5424.34,,27861,,11,,
02/03/2015,5424.37,,27877,,16,,
02/04/2015,5424.42,,27904,,27,,
02/05/2015,5424.45,,27921,,17,,
02/06/2015,5424.62,,28013,,92,,
02/07/2015,5425.36,,28425,,412,,
02/08/2015,5426.88,,29261,,836,,
02/09/2015,5428.60,,30227,,966,,
02/10/2015,5429.07,,30500,,273,,
02/11/2015,5429.39,,30676,,176,,
02/12/2015,5429.67,,30836,,160,,
02/13/2015,5429.96,,31008,,172,,
02/14/2015,5430.23,,31163,,155,,
02/15/2015,5430.47,,31295,,132,,
02/16/2015,5430.67,,31410,,115,,
02/17/2015,5430.85,,31520,,110,,
02/18/2015,5431.03,,31618,,98,,
02/19/2015,5431.19,,31716,,98,,
02/20/2015,5431.35,,31803,,87,,
02/21/2015,5431.48,,31878,,75,,
02/22/2015,5431.58,,31937,,59,,
02/23/2015,5431.66,,31983,,46,,
02/24/2015,5431.73,,32024,,41,,
02/25/2015,5431.80,,32064,,40,,
02/26/2015,5431.87,,32111,,47,,
02/27/2015,5431.98,,32169,,58,,
02/28/2015,5432.06,,32216,,47,,
03/01/2015,5432.13,,32257,,41,,
03/02/2015,5432.20,,32298,,41,,
03/03/2015,5432.25,,32327,,29,,
03/04/2015,5432.29,,32356,,29,,
03/05/2015,5432.34,,32380,,24,,
03/06/2015,5432.39,,32409,,29,,
03/07/2015,5432.44,,32444,,35,,
03/08/2015,5432.50,,32479,,35,,
03/09/2015,5432.56,,32514,,35,,
03/10/2015,5432.61,,32543,,29,,
03/11/2015,5432.71,,32590,,47,,
03/12/2015,5432.78,,32637,,47,,
03/13/2015,5432.85,,32678,,41,,
03/14/2015,5432.94,,32731,,53,,
03/15/2015,5433.04,,32790,,59,,
03/16/2015,5433.17,,32861,,71,,
03/17/2015,5433.28,,32931,,70,,
03/18/2015,5433.39,,32996,,65,,
03/19/2015,5433.46,,33043,,47,,
03/20/2015,5433.54,,33085,,42,,
03/21/2015,5433.60,,33120,,35,,
03/22/2015,5433.71,,33179,,59,,
03/23/2015,5433.86,,33274,,95,,
03/24/2015,5433.96,,33333,,59,,
03/25/2015,5434.05,,33381,,48,,
03/26/2015,5434.14,,33440,,59,,
03/27/2015,5434.21,,33482,,42,,
03/28/2015,5434.31,,33541,,59,,
03/29/2015,5434.39,,33595,,54,,
03/30/2015,5434.49,,33648,,53,,
03/31/2015,5434.57,,33702,,54,,
04/01/2015,5434.60,,33714,,12,,
04/02/2015,5434.59,,33708,,-6,,
04/03/2015,5434.48,,33642,,-66,,
04/04/2015,5434.26,,33517,,-125,,
04/05/2015,5434.19,,33476,,-41,,
04/06/2015,5433.94,,33316,,-160,,
04/07/2015,5433.65,,33144,,-172,,
04/08/2015,5433.65,,33150,,6,,
04/09/2015,5433.66,,33162,,12,,
04/10/2015,5433.69,,33173,,11,,
04/11/2015,5433.77,,33221,,48,,
04/12/2015,5433.85,,33274,,53,,
04/13/2015,5433.93,,33316,,42,,
04/14/2015,5434.01,,33369,,53,,
04/15/2015,5434.06,,33387,,18,,
04/16/2015,5434.12,,33428,,41,,
04/17/2015,5434.13,,33434,,6,,
04/18/2015,5434.16,,33452,,18,,
04/19/2015,5434.19,,33470,,18,,
04/20/2015,5434.21,,33488,,18,,
04/21/2015,5434.25,,33511,,23,,
04/22/2015,5434.31,,33541,,30,,
04/23/2015,5434.34,,33559,,18,,
04/24/2015,5434.41,,33601,,42,,
04/25/2015,5434.73,,33797,,196,,
04/26/2015,5434.89,,33881,,84,,
04/27/2015,5435.15,,34036,,155,,
04/28/2015,5435.48,,34246,,210,,
04/29/2015,5435.81,,34439,,193,,
04/30/2015,5436.02,,34565,,126,,
05/01/2015,5436.14,,34638,,73,,
05/02/2015,5435.97,,34541,,-97,,
05/03/2015,--,,34585,e,44,,
05/04/2015,5436.13,,34632,,47,,
05/05/2015,5436.18,,34662,,30,,
05/06/2015,5436.24,,34692,,30,,
05/07/2015,5436.31,,34740,,48,,
05/08/2015,5436.37,,34777,,37,,
05/09/2015,5436.45,,34819,,42,,
05/10/2015,5436.48,,34843,,24,,
05/11/2015,5436.51,,34861,,18,,
05/12/2015,5436.51,,34861,,0,,
05/13/2015,5436.50,,34861,,0,,
05/14/2015,5436.53,,34874,,13,,
05/15/2015,5436.56,,34892,,18,,
05/16/2015,5436.62,,34928,,36,,
05/17/2015,5436.74,,34995,,67,,
05/18/2015,5436.82,,35056,,61,,
05/19/2015,5436.91,,35104,,48,,
05/20/2015,5437.04,,35183,,79,,
05/21/2015,5437.23,,35293,,110,,
05/22/2015,5437.44,,35427,,134,,
05/23/2015,5437.89,,35702,,275,,
05/24/2015,5438.17,,35874,,172,,
05/25/2015,5438.53,,36101,,227,,
05/26/2015,5438.73,,36219,,118,,
05/27/2015,5438.87,,36305,,86,,
05/28/2015,5438.97,,36367,,62,,
05/29/2015,5439.06,,36416,,49,,
05/30/2015,5439.13,,36466,,50,,
05/31/2015,5439.19,,36509,,43,,
06/01/2015,5439.27,,36552,,43,,
06/02/2015,5439.32,,36590,,38,,
06/03/2015,5439.38,,36621,,31,,
06/04/2015,5439.42,,36645,,24,,
06/05/2015,5439.46,,36670,,25,,
06/06/2015,--,,--,,--,,
