Date,RESELE , ,,STORAGE , ,,RESCHG , ,,
 ,FEET, ,AF, ,AF, ,
05/23/2010,498.05,,1485366,,--,,
05/24/2010,497.13,,1474878,,-10488,,
05/25/2010,496.45,,1467142,,-7736,,
05/26/2010,495.76,,1459306,,-7836,,
05/27/2010,495.24,,1453410,,--,,
05/28/2010,495.19,,1452843,,-567,,
05/29/2010,494.80,,1448427,,-4416,,
05/30/2010,494.77,,1448088,,-339,,
05/31/2010,494.73,,1447635,,-453,,
06/01/2010,494.25,,1442207,,-5428,,
06/02/2010,494.41,,1444016,,1809,,
06/03/2010,494.22,,1441868,,-2148,,
06/04/2010,493.92,,1438480,,-3388,,
06/05/2010,493.62,,1435094,,-3386,,
06/06/2010,--,,--,,--,,
06/07/2010,493.22,,1430583,,--,,
06/08/2010,492.74,,1425177,,-5406,,
06/09/2010,491.99,,1416744,,-8433,,
06/10/2010,491.18,,1407655,,-9089,,
06/11/2010,490.20,,1396685,,-10970,,
06/12/2010,489.15,,1384963,,-11722,,
06/13/2010,488.14,,1373720,,-11243,,
06/14/2010,487.13,,1362507,,-11213,,
06/15/2010,486.39,,1354311,,-8196,,
06/16/2010,485.72,,1346905,,-7406,,
06/17/2010,484.69,,1335546,,-11359,,
06/18/2010,483.35,,1320817,,-14729,,
06/19/2010,482.19,,1308110,,-12707,,
06/20/2010,481.16,,1296862,,-11248,,
06/21/2010,480.31,,1287604,,-9258,,
06/22/2010,479.57,,1279562,,-8042,,
06/23/2010,479.02,,1273595,,-5967,,
06/24/2010,478.01,,1262663,,-10932,,
06/25/2010,476.82,,1249823,,-12840,,
06/26/2010,475.48,,1235400,,-14423,,
06/27/2010,474.10,,1220634,,-14766,,
06/28/2010,472.84,,1207202,,-13432,,
06/29/2010,471.49,,1192862,,-14340,,
06/30/2010,470.77,,1185237,,-7625,,
07/01/2010,470.13,,1178472,,-6765,,
07/02/2010,469.43,,1171087,,-7385,,
07/03/2010,468.93,,1165822,,-5265,,
07/04/2010,--,,--,,--,,
07/05/2010,--,,--,,--,,
07/06/2010,467.65,,1152376,,--,,
07/07/2010,467.04,,1145986,,-6390,,
07/08/2010,466.37,,1138981,,-7005,,
07/09/2010,465.49,,1129801,,-9180,,
07/10/2010,465.00,,1124701,,-5100,,
07/11/2010,464.30,,1117426,,-7275,,
07/12/2010,463.50,,1109132,,-8294,,
07/13/2010,462.73,,1101168,,-7964,,
07/14/2010,461.81,,1091676,,-9492,,
07/15/2010,460.36,,1076772,,-14904,,
07/16/2010,459.04,,1063262,,-13510,,
07/17/2010,457.58,,1048385,,-14877,,
07/18/2010,456.10,,1033374,,-15011,,
07/19/2010,494.94,,1021659,,-11715,,
07/20/2010,453.59,,1008081,,-13578,,
07/21/2010,452.57,,997863,,-10218,,
07/22/2010,451.62,,988376,,-9487,,
07/23/2010,450.50,,977231,,-11145,,
07/24/2010,449.50,,967316,,-9915,,
07/25/2010,--,,--,,--,,
07/26/2010,447.54,,947980,,--,,
07/27/2010,446.54,,938165,,-9815,,
07/28/2010,445.59,,928873,,-9292,,
07/29/2010,444.73,,920488,,-8385,,
07/30/2010,443.89,,912322,,-8166,,
07/31/2010,442.99,,903601,,-8721,,
08/01/2010,442.72,,900990,,-2611,,
08/02/2010,442.45,,898382,,-2608,,
08/03/2010,442.60,,899830,,1448,,
08/04/2010,442.06,,894619,,-5211,,
08/05/2010,441.66,,890765,,-3854,,
08/06/2010,440.70,,881538,,--,,
08/07/2010,440.10,,875787,,--,,
08/08/2010,439.95,,874352,,-1435,,
08/09/2010,439.22,,867377,,-6975,,
08/10/2010,438.85,,863849,,-3528,,
08/11/2010,438.53,,860801,,-3048,,
08/12/2010,437.94,,855192,,-5609,,
08/13/2010,437.90,,854813,,-379,,
08/14/2010,437.58,,851776,,-3037,,
08/15/2010,437.10,,847228,,-4548,,
08/16/2010,436.63,,842783,,-4445,,
08/17/2010,436.15,,838252,,-4531,,
08/18/2010,435.83,,835235,,-3017,,
08/19/2010,435.49,,832034,,-3201,,
08/20/2010,435.00,,827429,,-4605,,
08/21/2010,434.50,,822738,,-4691,,
08/22/2010,433.90,,817121,,-5617,,
08/23/2010,433.47,,813104,,-4017,,
08/24/2010,433.00,,808721,,-4383,,
08/25/2010,432.68,,805741,,-2980,,
08/26/2010,432.24,,801650,,-4091,,
08/27/2010,431.71,,796732,,-4918,,
08/28/2010,430.91,,789328,,-7404,,
08/29/2010,430.50,,785542,,-3786,,
08/30/2010,429.90,,780013,,-5529,,
08/31/2010,429.34,,774865,,-5148,,
09/01/2010,428.74,,769363,,-5502,,
09/02/2010,428.46,,766799,,-2564,,
09/03/2010,428.39,,766159,,-640,,
09/04/2010,428.30,,765336,,-823,,
09/05/2010,428.35,,765793,,457,,
09/06/2010,428.47,,766891,,1098,,
09/07/2010,428.38,,766068,,-823,,
09/08/2010,428.68,,768813,,2745,,
09/09/2010,429.04,,772112,,3299,,
09/10/2010,--,,--,,--,,
09/11/2010,428.95,,771287,,--,,
09/12/2010,428.90,,770829,,-458,,
09/13/2010,428.95,,771287,,458,,
09/14/2010,429.55,,776795,,5508,,
09/15/2010,429.66,,777806,,1011,,
09/16/2010,430.11,,781947,,4141,,
09/17/2010,430.30,,783698,,1751,,
09/18/2010,430.25,,783237,,-461,,
09/19/2010,430.53,,785819,,2582,,
09/20/2010,430.81,,788404,,2585,,
09/21/2010,431.08,,790899,,2495,,
09/22/2010,430.39,,784527,,-6372,,
09/23/2010,429.79,,779001,,-5526,,
09/24/2010,429.72,,778357,,-644,,
09/25/2010,429.65,,777714,,-643,,
09/26/2010,429.90,,780013,,2299,,
09/27/2010,429.86,,779645,,-368,,
09/28/2010,430.11,,781947,,2302,,
09/29/2010,430.40,,784620,,2673,,
09/30/2010,430.83,,788588,,3968,,
10/01/2010,431.22,,792194,,3606,,
10/02/2010,431.50,,794786,,2592,,
10/03/2010,431.43,,794138,,-648,,
10/04/2010,431.69,,796546,,2408,,
10/05/2010,432.26,,801836,,5290,,
10/06/2010,432.27,,801929,,93,,
10/07/2010,432.64,,805369,,3440,,
10/08/2010,433.15,,810119,,4750,,
10/09/2010,434.20,,819928,,9809,,
10/10/2010,435.41,,831282,,11354,,
10/11/2010,435.82,,835141,,3859,,
10/12/2010,436.15,,838252,,3111,,
10/13/2010,436.40,,840611,,2359,,
10/14/2010,436.57,,842216,,1605,,
10/15/2010,436.91,,845430,,3214,,
10/16/2010,437.29,,849027,,3597,,
10/17/2010,437.62,,852155,,3128,,
10/18/2010,437.96,,855382,,3227,,
10/19/2010,438.13,,856997,,1615,,
10/20/2010,438.42,,859755,,2758,,
10/21/2010,438.70,,862420,,2665,,
10/22/2010,438.89,,864230,,1810,,
10/23/2010,439.07,,865946,,1716,,
10/24/2010,439.29,,868045,,2099,,
10/25/2010,439.49,,869954,,1909,,
10/26/2010,439.78,,872726,,2772,,
10/27/2010,440.43,,878949,,6223,,
10/28/2010,441.28,,887108,,8159,,
10/29/2010,441.90,,893076,,5968,,
10/30/2010,442.60,,899830,,6754,,
10/31/2010,443.76,,911061,,11231,,
11/01/2010,444.28,,916110,,5049,,
11/02/2010,444.80,,921169,,5059,,
11/03/2010,445.53,,928287,,7118,,
11/04/2010,446.19,,934738,,6451,,
11/05/2010,446.83,,941008,,6270,,
11/06/2010,447.21,,944737,,3729,,
11/07/2010,448.30,,955462,,10725,,
11/08/2010,448.86,,960988,,5526,,
11/09/2010,449.18,,964150,,3162,,
11/10/2010,449.57,,968009,,3859,,
11/11/2010,--,,--,,--,,
11/12/2010,451.25,,984690,,--,,
11/13/2010,452.04,,992566,,7876,,
11/14/2010,452.89,,1001065,,8499,,
11/15/2010,453.24,,1004571,,3506,,
11/16/2010,453.75,,1009688,,5117,,
11/17/2010,454.06,,1012802,,3114,,
11/18/2010,454.78,,1020047,,7245,,
11/19/2010,455.30,,1025290,,5243,,
11/20/2010,456.04,,1032767,,7477,,
11/21/2010,457.10,,1043509,,10742,,
11/22/2010,457.73,,1049910,,6401,,
11/23/2010,458.46,,1057344,,7434,,
11/24/2010,459.27,,1065612,,8268,,
11/25/2010,460.41,,1077285,,11673,,
11/26/2010,461.56,,1089102,,11817,,
11/27/2010,--,,--,,--,,
11/28/2010,463.83,,1112551,,--,,
11/29/2010,464.95,,1124180,,11629,,
11/30/2010,466.73,,1142743,,18563,,
12/01/2010,467.29,,1148604,,5861,,
12/02/2010,467.65,,1152376,,3772,,
12/03/2010,--,,--,,--,,
12/04/2010,470.17,,1178895,,--,,
12/05/2010,471.60,,1194029,,15134,,
12/06/2010,473.01,,1209011,,14982,,
12/07/2010,474.16,,1221275,,12264,,
12/08/2010,474.88,,1228973,,7698,,
12/09/2010,475.62,,1236901,,7928,,
12/10/2010,476.64,,1247884,,10983,,
12/11/2010,478.01,,1262663,,14779,,
12/12/2010,--,,--,,--,,
12/13/2010,480.27,,1287168,,--,,
12/14/2010,481.38,,1299262,,12094,,
12/15/2010,482.36,,1309970,,10708,,
12/16/2010,483.34,,1320707,,10737,,
12/17/2010,484.30,,1331254,,10547,,
12/18/2010,485.30,,1342269,,11015,,
12/19/2010,486.30,,1353316,,11047,,
12/20/2010,487.29,,1364281,,10965,,
12/21/2010,488.23,,1374720,,10439,,
12/22/2010,489.51,,1388978,,14258,,
12/23/2010,490.75,,1402838,,13860,,
12/24/2010,492.02,,1417081,,14243,,
12/25/2010,493.50,,1433740,,16659,,
12/26/2010,495.01,,1450805,,17065,,
12/27/2010,496.48,,1467483,,16678,,
12/28/2010,497.96,,1484339,,16856,,
12/29/2010,499.41,,1500917,,16578,,
12/30/2010,500.79,,1516753,,15836,,
12/31/2010,502.17,,1532646,,15893,,
01/01/2011,503.60,,1549173,,16527,,
01/02/2011,505.10,,1566575,,17402,,
01/03/2011,506.22,,1579611,,13036,,
01/04/2011,507.27,,1591866,,12255,,
01/05/2011,508.56,,1606967,,15101,,
01/06/2011,509.87,,1622352,,15385,,
01/07/2011,511.15,,1637432,,15080,,
01/08/2011,512.45,,1652798,,15366,,
01/09/2011,513.79,,1668687,,15889,,
01/10/2011,514.92,,1682127,,13440,,
01/11/2011,516.20,,1697396,,15269,,
01/12/2011,517.17,,1708999,,11603,,
01/13/2011,518.36,,1723270,,14271,,
01/14/2011,519.55,,1737582,,14312,,
01/15/2011,520.70,,1751452,,13870,,
01/16/2011,521.85,,1765359,,13907,,
01/17/2011,523.00,,1779305,,13946,,
01/18/2011,524.22,,1794141,,14836,,
01/19/2011,525.28,,1807066,,12925,,
01/20/2011,526.29,,1819411,,12345,,
01/21/2011,527.20,,1830558,,11147,,
01/22/2011,528.10,,1841606,,11048,,
01/23/2011,528.98,,1852431,,10825,,
01/24/2011,--,,--,,--,,
01/25/2011,530.29,,1868587,,--,,
01/26/2011,530.60,,1872417,,3830,,
01/27/2011,530.97,,1876992,,4575,,
01/28/2011,531.55,,1884171,,7179,,
01/29/2011,532.04,,1890244,,--,,
01/30/2011,532.71,,1898558,,8314,,
01/31/2011,533.21,,1904771,,6213,,
02/01/2011,533.73,,1911240,,6469,,
02/02/2011,534.26,,1917842,,6602,,
02/03/2011,534.62,,1922330,,4488,,
02/04/2011,535.01,,1927197,,4867,,
02/05/2011,535.48,,1933067,,5870,,
02/06/2011,--,,--,,--,,
02/07/2011,536.25,,1942698,,--,,
02/08/2011,536.58,,1946831,,4133,,
02/09/2011,536.82,,1949838,,3007,,
02/10/2011,537.06,,1952847,,3009,,
02/11/2011,537.30,,1955858,,3011,,
02/12/2011,537.30,,1955858,,0,,
02/13/2011,537.78,,1961884,,6026,,
02/14/2011,537.86,,1962889,,1005,,
02/15/2011,538.17,,1966786,,3897,,
02/16/2011,538.44,,1970181,,3395,,
02/17/2011,538.75,,1974082,,3901,,
02/18/2011,539.10,,1978490,,4408,,
02/19/2011,539.10,,1978490,,0,,
02/20/2011,539.62,,1985045,,6555,,
02/21/2011,539.87,,1988199,,3154,,
02/22/2011,540.12,,1991355,,3156,,
02/23/2011,540.37,,1994512,,3157,,
02/24/2011,540.29,,1993502,,-1010,,
02/25/2011,540.60,,1997419,,3917,,
02/26/2011,540.82,,2000200,,2781,,
02/27/2011,541.10,,2003743,,--,,
02/28/2011,541.28,,2006021,,2278,,
03/01/2011,541.52,,2009060,,3039,,
03/02/2011,541.75,,2011974,,2914,,
03/03/2011,541.98,,2014889,,2915,,
03/04/2011,542.21,,2017806,,2917,,
03/05/2011,542.44,,2020724,,2918,,
03/06/2011,542.67,,2023644,,2920,,
03/07/2011,542.88,,2026311,,2667,,
03/08/2011,543.11,,2029233,,2922,,
03/09/2011,543.20,,2030377,,1144,,
03/10/2011,543.18,,2030123,,-254,,
03/11/2011,543.14,,2029615,,-508,,
03/12/2011,543.12,,2029361,,-254,,
03/13/2011,543.30,,2031649,,2288,,
03/14/2011,543.49,,2034065,,2416,,
03/15/2011,--,,--,,--,,
03/16/2011,543.50,,2034192,,--,,
03/17/2011,543.48,,2033938,,-254,,
03/18/2011,543.50,,2034192,,254,,
03/19/2011,--,,--,,--,,
03/20/2011,--,,--,,--,,
03/21/2011,543.49,,2034065,,--,,
03/22/2011,543.49,,2034065,,--,,
03/23/2011,543.49,,2034065,,0,,
03/24/2011,543.50,,2034192,,127,,
03/25/2011,543.54,,2034701,,509,,
03/26/2011,543.58,,2035210,,509,,
03/27/2011,543.58,,2035210,,0,,
03/28/2011,543.58,,2035210,,0,,
03/29/2011,543.56,,2034956,,-254,,
03/30/2011,543.56,,2034956,,0,,
03/31/2011,543.56,,2034956,,0,,
04/01/2011,543.56,,2034956,,0,,
04/02/2011,543.56,,2034956,,0,,
04/03/2011,--,,--,,--,,
04/04/2011,543.56,,2034956,,--,,
04/05/2011,543.55,,2034828,,-128,,
04/06/2011,543.54,,2034701,,-127,,
04/07/2011,543.51,,2034320,,-381,,
04/08/2011,543.50,,2034192,,-128,,
04/09/2011,543.47,,2033811,,-381,,
04/10/2011,543.46,,2033684,,-127,,
04/11/2011,543.45,,2033556,,-128,,
04/12/2011,543.44,,2033429,,-127,,
04/13/2011,543.40,,2032920,,-509,,
04/14/2011,543.39,,2032793,,-127,,
04/15/2011,543.38,,2032666,,-127,,
04/16/2011,543.38,,2032666,,0,,
04/17/2011,543.37,,2032539,,-127,,
04/18/2011,543.36,,2032412,,-127,,
04/19/2011,543.35,,2032285,,-127,,
04/20/2011,543.33,,2032030,,-255,,
04/21/2011,543.33,,2032030,,0,,
04/22/2011,543.30,,2031649,,-381,,
04/23/2011,543.29,,2031522,,-127,,
04/24/2011,543.27,,2031267,,-255,,
04/25/2011,543.26,,2031140,,-127,,
04/26/2011,543.25,,2031013,,-127,,
04/27/2011,543.22,,2030632,,-381,,
04/28/2011,543.19,,2030250,,-382,,
04/29/2011,543.15,,2029742,,-508,,
04/30/2011,542.88,,2026311,,-3431,,
05/01/2011,542.54,,2021993,,-4318,,
05/02/2011,542.20,,2017679,,-4314,,
05/03/2011,541.85,,2013241,,-4438,,
05/04/2011,541.53,,2009186,,-4055,,
05/05/2011,541.19,,2004881,,-4305,,
05/06/2011,540.83,,2000327,,-4554,,
05/07/2011,540.47,,1995776,,-4551,,
05/08/2011,--,,--,,--,,
05/09/2011,539.77,,1986937,,--,,
05/10/2011,539.20,,1979750,,-7187,,
05/11/2011,538.53,,1971313,,-8437,,
05/12/2011,537.87,,1963015,,-8298,,
05/13/2011,537.19,,1954478,,-8537,,
05/14/2011,536.52,,1946079,,-8399,,
05/15/2011,--,,--,,--,,
05/16/2011,--,,--,,--,,
05/17/2011,534.87,,1925449,,--,,
05/18/2011,534.53,,1921208,,-4241,,
05/19/2011,534.19,,1916969,,-4239,,
05/20/2011,533.54,,1908876,,-8093,,
05/21/2011,532.85,,1900297,,-8579,,
05/22/2011,532.33,,1893841,,-6456,,
05/23/2011,531.95,,1889128,,-4713,,
05/24/2011,531.30,,1881075,,-8053,,
05/25/2011,530.87,,1875755,,-5320,,
05/26/2011,530.53,,1871552,,-4203,,
05/27/2011,529.93,,1864142,,-7410,,
05/28/2011,529.26,,1855880,,-8262,,
05/29/2011,528.57,,1847385,,-8495,,
05/30/2011,527.90,,1839149,,-8236,,
05/31/2011,527.22,,1830803,,-8346,,
06/01/2011,526.90,,1826881,,-3922,,
06/02/2011,527.12,,1829577,,2696,,
06/03/2011,527.44,,1833502,,3925,,
06/04/2011,527.77,,1837553,,4051,,
06/05/2011,528.36,,1844802,,7249,,
06/06/2011,528.63,,1848123,,3321,,
06/07/2011,528.97,,1852308,,4185,,
06/08/2011,529.28,,1856127,,3819,,
06/09/2011,529.56,,1859578,,3451,,
06/10/2011,529.82,,1862785,,3207,,
06/11/2011,529.96,,1864512,,1727,,
06/12/2011,530.16,,1866981,,2469,,
06/13/2011,530.25,,1868093,,1112,,
06/14/2011,530.29,,1868587,,494,,
06/15/2011,530.29,,1868587,,0,,
06/16/2011,530.29,,1868587,,0,,
06/17/2011,529.87,,1863402,,-5185,,
06/18/2011,529.17,,1854771,,-8631,,
06/19/2011,529.13,,1854279,,-492,,
06/20/2011,--,,--,,--,,
06/21/2011,528.47,,1846155,,--,,
06/22/2011,528.09,,1841484,,-4671,,
06/23/2011,528.03,,1840746,,-738,,
06/24/2011,527.95,,1839763,,-983,,
06/25/2011,527.98,,1840132,,369,,
06/26/2011,528.03,,1840746,,614,,
06/27/2011,527.71,,1836816,,-3930,,
06/28/2011,527.44,,1833502,,-3314,,
06/29/2011,527.08,,1829087,,-4415,,
06/30/2011,526.74,,1824920,,-4167,,
07/01/2011,526.69,,1824308,,-612,,
07/02/2011,526.76,,1825165,,857,,
07/03/2011,526.90,,1826881,,1716,,
07/04/2011,526.90,,1826881,,0,,
07/05/2011,526.65,,1823818,,-3063,,
07/06/2011,526.59,,1823083,,-735,,
07/07/2011,526.64,,1823695,,612,,
07/08/2011,526.70,,1824430,,735,,
07/09/2011,526.69,,1824308,,-122,,
07/10/2011,526.62,,1823450,,-858,,
07/11/2011,526.42,,1821002,,-2448,,
07/12/2011,526.03,,1816230,,-4772,,
07/13/2011,525.46,,1809264,,-6966,,
07/14/2011,524.78,,1800965,,-8299,,
07/15/2011,524.07,,1792314,,-8651,,
07/16/2011,523.37,,1783800,,--,,
07/17/2011,--,,--,,--,,
07/18/2011,522.15,,1768994,,--,,
07/19/2011,521.77,,1764391,,-4603,,
07/20/2011,521.39,,1759792,,-4599,,
07/21/2011,521.02,,1755318,,-4474,,
07/22/2011,520.62,,1750485,,-4833,,
07/23/2011,519.91,,1741920,,--,,
07/24/2011,519.50,,1736980,,-4940,,
07/25/2011,519.14,,1732646,,-4334,,
07/26/2011,518.45,,1724351,,-8295,,
07/27/2011,517.73,,1715709,,-8642,,
07/28/2011,517.36,,1711275,,-4434,,
07/29/2011,516.63,,1702536,,-8739,,
07/30/2011,515.93,,1694171,,-8365,,
07/31/2011,515.22,,1685702,,-8469,,
08/01/2011,514.52,,1677366,,-8336,,
08/02/2011,513.81,,1668925,,-8441,,
08/03/2011,513.25,,1662278,,-6647,,
08/04/2011,512.87,,1657772,,-4506,,
08/05/2011,512.49,,1653271,,-4501,,
08/06/2011,511.80,,1645109,,-8162,,
08/07/2011,511.08,,1636606,,-8503,,
08/08/2011,510.39,,1628472,,-8134,,
08/09/2011,509.47,,1617649,,-10823,,
08/10/2011,509.30,,1615651,,-1998,,
08/11/2011,508.80,,1609782,,-5869,,
08/12/2011,508.09,,1601460,,-8322,,
08/13/2011,507.38,,1593152,,-8308,,
08/14/2011,507.33,,1592568,,-584,,
08/15/2011,506.79,,1586260,,-6308,,
08/16/2011,506.08,,1577980,,-8280,,
08/17/2011,505.70,,1573554,,-4426,,
08/18/2011,505.08,,1566342,,-7212,,
08/19/2011,504.68,,1561696,,-4646,,
08/20/2011,504.03,,1554155,,-7541,,
08/21/2011,503.64,,1549636,,-4519,,
08/22/2011,503.06,,1542925,,-6711,,
08/23/2011,502.67,,1538418,,-4507,,
08/24/2011,502.29,,1534030,,-4388,,
08/25/2011,501.90,,1529532,,-4498,,
08/26/2011,501.51,,1525038,,-4494,,
08/27/2011,501.14,,1520779,,-4259,,
08/28/2011,500.55,,1513995,,-6784,,
08/29/2011,499.81,,1505502,,-8493,,
08/30/2011,499.09,,1497253,,-8249,,
08/31/2011,498.71,,1492906,,-4347,,
09/01/2011,498.65,,1492220,,-686,,
09/02/2011,498.30,,1488221,,-3999,,
09/03/2011,497.93,,1483997,,-4224,,
09/04/2011,497.87,,1483312,,-685,,
09/05/2011,497.84,,1482970,,-342,,
09/06/2011,497.60,,1480233,,-2737,,
09/07/2011,497.52,,1479321,,-912,,
09/08/2011,497.45,,1478523,,-798,,
09/09/2011,497.39,,1477839,,-684,,
09/10/2011,497.55,,1479663,,1824,,
09/11/2011,--,,--,,--,,
09/12/2011,498.02,,1485024,,--,,
09/13/2011,498.28,,1487992,,2968,,
09/14/2011,498.51,,1490620,,2628,,
09/15/2011,498.74,,1493249,,2629,,
09/16/2011,498.92,,1495308,,2059,,
09/17/2011,--,,--,,--,,
09/18/2011,--,,--,,--,,
09/19/2011,499.44,,1501261,,--,,
09/20/2011,499.43,,1501146,,-115,,
09/21/2011,499.37,,1500459,,-687,,
09/22/2011,499.31,,1499772,,-687,,
09/23/2011,499.25,,1499085,,-687,,
09/24/2011,499.40,,1500803,,1718,,
09/25/2011,499.59,,1502980,,2177,,
09/26/2011,499.83,,1505731,,2751,,
09/27/2011,500.07,,1508484,,2753,,
09/28/2011,500.30,,1511124,,2640,,
09/29/2011,500.53,,1513765,,2641,,
09/30/2011,500.74,,1516179,,2414,,
10/01/2011,500.78,,1516638,,459,,
10/02/2011,500.94,,1518478,,1840,,
10/03/2011,501.18,,1521239,,2761,,
10/04/2011,501.41,,1523886,,2647,,
10/05/2011,502.00,,1530685,,6799,,
10/06/2011,502.29,,1534030,,3345,,
10/07/2011,502.53,,1536801,,2771,,
10/08/2011,502.87,,1540729,,3928,,
10/09/2011,503.67,,1549984,,9255,,
10/10/2011,504.44,,1558910,,8926,,
10/11/2011,505.40,,1570063,,11153,,
10/12/2011,505.95,,1576465,,6402,,
10/13/2011,506.99,,1588595,,12130,,
10/14/2011,507.80,,1598065,,9470,,
10/15/2011,508.59,,1607319,,9254,,
10/16/2011,509.36,,1616356,,9037,,
10/17/2011,510.09,,1624940,,8584,,
10/18/2011,510.88,,1634247,,9307,,
10/19/2011,511.62,,1642982,,8735,,
10/20/2011,512.36,,1651732,,8750,,
10/21/2011,512.93,,1658483,,6751,,
10/22/2011,513.46,,1664769,,6286,,
10/23/2011,514.22,,1673797,,9028,,
10/24/2011,514.96,,1682604,,8807,,
10/25/2011,515.70,,1691426,,8822,,
10/26/2011,516.25,,1697994,,6568,,
10/27/2011,516.74,,1703852,,5858,,
10/28/2011,517.06,,1707682,,3830,,
10/29/2011,517.54,,1713432,,5750,,
10/30/2011,518.05,,1719548,,6116,,
10/31/2011,518.21,,1721469,,--,,
11/01/2011,518.70,,1727355,,5886,,
11/02/2011,519.20,,1733368,,6013,,
11/03/2011,519.65,,1738786,,5418,,
11/04/2011,520.26,,1746140,,7354,,
11/05/2011,--,,--,,--,,
11/06/2011,521.21,,1757615,,--,,
11/07/2011,521.57,,1761970,,4355,,
11/08/2011,521.75,,1764148,,2178,,
11/09/2011,521.75,,1764148,,0,,
11/10/2011,521.74,,1764027,,-121,,
11/11/2011,521.68,,1763301,,-726,,
11/12/2011,521.65,,1762938,,-363,,
11/13/2011,521.70,,1763543,,605,,
11/14/2011,521.91,,1766086,,2543,,
11/15/2011,522.38,,1771782,,5696,,
11/16/2011,522.85,,1777484,,5702,,
11/17/2011,523.31,,1783071,,5587,,
11/18/2011,523.31,,1783071,,0,,
11/19/2011,523.27,,1782585,,-486,,
11/20/2011,523.20,,1781734,,-851,,
11/21/2011,523.20,,1781734,,0,,
11/22/2011,523.20,,1781734,,0,,
11/23/2011,523.10,,1780519,,-1215,,
11/24/2011,523.11,,1780641,,122,,
11/25/2011,522.90,,1778091,,-2550,,
11/26/2011,522.60,,1774450,,-3641,,
11/27/2011,522.24,,1770084,,-4366,,
11/28/2011,521.89,,1765844,,-4240,,
11/29/2011,521.54,,1761606,,-4238,,
11/30/2011,521.34,,1759187,,-2419,,
12/01/2011,521.23,,1757856,,--,,
12/02/2011,521.60,,1762333,,4477,,
12/03/2011,522.26,,1770327,,7994,,
12/04/2011,522.92,,1778334,,8007,,
12/05/2011,523.43,,1784529,,6195,,
12/06/2011,523.85,,1789637,,5108,,
12/07/2011,524.38,,1796090,,6453,,
12/08/2011,524.88,,1802185,,6095,,
12/09/2011,525.37,,1808164,,5979,,
12/10/2011,525.87,,1814273,,6109,,
12/11/2011,526.41,,1820879,,6606,,
12/12/2011,526.91,,1827003,,6124,,
12/13/2011,527.43,,1833379,,6376,,
12/14/2011,528.00,,1840378,,6999,,
12/15/2011,--,,--,,--,,
12/16/2011,--,,--,,--,,
12/17/2011,--,,--,,--,,
12/18/2011,--,,--,,--,,
12/19/2011,530.77,,1874518,,--,,
12/20/2011,531.31,,1881199,,6681,,
12/21/2011,531.66,,1885534,,4335,,
12/22/2011,531.99,,1889624,,4090,,
12/23/2011,532.46,,1895454,,5830,,
12/24/2011,532.90,,1900918,,5464,,
12/25/2011,533.40,,1907134,,6216,,
12/26/2011,533.86,,1912859,,5725,,
12/27/2011,534.31,,1918465,,5606,,
12/28/2011,--,,--,,--,,
12/29/2011,534.71,,1923453,,--,,
12/30/2011,534.91,,1925948,,2495,,
12/31/2011,535.10,,1928320,,2372,,
01/01/2012,535.30,,1930818,,--,,
01/02/2012,535.50,,1933317,,--,,
01/03/2012,535.68,,1935567,,--,,
01/04/2012,535.76,,1936567,,--,,
01/05/2012,535.92,,1938568,,--,,
01/06/2012,536.15,,1941446,,--,,
01/07/2012,536.33,,1943700,,--,,
01/08/2012,536.56,,1946580,,--,,
01/09/2012,536.76,,1949086,,--,,
01/10/2012,536.98,,1951844,,--,,
01/11/2012,537.20,,1954603,,--,,
01/12/2012,537.40,,1957113,,2510,,
01/13/2012,537.60,,1959624,,2511,,
01/14/2012,537.75,,1961508,,1884,,
01/15/2012,537.57,,1959247,,-2261,,
01/16/2012,537.51,,1958494,,-753,,
01/17/2012,537.43,,1957490,,-1004,,
01/18/2012,537.18,,1954353,,-3137,,
01/19/2012,536.80,,1949588,,-4765,,
01/20/2012,536.29,,1943199,,-6389,,
01/21/2012,535.97,,1939194,,-4005,,
01/22/2012,535.90,,1938318,,-876,,
01/23/2012,536.00,,1939569,,1251,,
01/24/2012,536.20,,1942072,,2503,,
01/25/2012,536.39,,1944451,,2379,,
01/26/2012,536.60,,1947081,,2630,,
01/27/2012,536.80,,1949588,,2507,,
01/28/2012,536.80,,1949588,,0,,
01/29/2012,536.65,,1947708,,-1880,,
01/30/2012,536.28,,1943074,,-4634,,
01/31/2012,535.90,,1938318,,-4756,,
02/01/2012,535.53,,1933692,,-4626,,
02/02/2012,535.20,,1929569,,-4123,,
02/03/2012,534.80,,1924576,,-4993,,
02/04/2012,534.44,,1920085,,-4491,,
02/05/2012,534.08,,1915599,,-4486,,
02/06/2012,533.65,,1910245,,-5354,,
02/07/2012,533.30,,1905890,,-4355,,
02/08/2012,532.60,,1897192,,-8698,,
02/09/2012,531.84,,1887764,,-9428,,
02/10/2012,531.36,,1881818,,-5946,,
02/11/2012,530.66,,1873158,,-8660,,
02/12/2012,529.67,,1860935,,-12223,,
02/13/2012,528.68,,1848739,,-12196,,
02/14/2012,528.17,,1842467,,-6272,,
02/15/2012,527.96,,1839886,,--,,
02/16/2012,527.94,,1839641,,-245,,
02/17/2012,527.94,,1839641,,0,,
02/18/2012,527.94,,1839641,,0,,
02/19/2012,527.53,,1834606,,-5035,,
02/20/2012,526.89,,1826758,,-7848,,
02/21/2012,526.21,,1818432,,-8326,,
