05/18/2015,ThecapacitywasrevisedinApril2015usingdatafromthe
SacramentoMunicipalUtilityDistrict,
Date,RESELE , ,,STORAGE , ,,RESCHG , ,,
 ,FEET, ,AF, ,AF, ,
10/27/2013,4824.18,,154430,,0,,
10/28/2013,4824.28,,154650,,220,,
10/29/2013,4824.36,,154810,,160,,
10/30/2013,4824.37,,154810,,0,,
10/31/2013,4824.00,,154191,,-619,,
11/01/2013,4823.78,,153653,,-538,,
11/02/2013,4823.42,,152938,,-715,,
11/03/2013,4823.06,,152127,,-811,,
11/04/2013,4822.92,,151929,,-198,,
11/05/2013,4822.93,,151969,,40,,
11/06/2013,4822.75,,151614,,-355,,
11/07/2013,4822.53,,151200,,-414,,
11/08/2013,4822.38,,150905,,-295,,
11/09/2013,4822.05,,150219,,-686,,
11/10/2013,4821.71,,149574,,-645,,
11/11/2013,4821.55,,149262,,-312,,
11/12/2013,4821.43,,149028,,-234,,
11/13/2013,4821.28,,148736,,-292,,
11/14/2013,4821.14,,148445,,-291,,
11/15/2013,4820.93,,148057,,-388,,
11/16/2013,4820.58,,147379,,-678,,
11/17/2013,4820.27,,146762,,-617,,
11/18/2013,4820.15,,146550,,-212,,
11/19/2013,4820.03,,146320,,-230,,
11/20/2013,4820.26,,146762,,442,,
11/21/2013,4820.34,,146936,,174,,
11/22/2013,4820.13,,146512,,-424,,
11/23/2013,4819.80,,145897,,-615,,
11/24/2013,4819.46,,145208,,-689,,
11/25/2013,4819.28,,144883,,-325,,
11/26/2013,4819.10,,144540,,-343,,
11/27/2013,4818.92,,144198,,-342,,
11/28/2013,4818.77,,143912,,-286,,
11/29/2013,4818.63,,143647,,-265,,
11/30/2013,4818.26,,142946,,-701,,
12/01/2013,4817.88,,142248,,-698,,
12/02/2013,4817.72,,141947,,-301,,
12/03/2013,4817.61,,141721,,-226,,
12/04/2013,4817.40,,141327,,-394,,
12/05/2013,4817.31,,141140,,-187,,
12/06/2013,4817.38,,141290,,150,,
12/07/2013,4816.94,,140466,,-824,,
12/08/2013,4816.76,,140149,,-317,,
12/09/2013,4816.84,,140261,,112,,
12/10/2013,4816.89,,140373,,112,,
12/11/2013,4816.85,,140317,,-56,,
12/12/2013,4816.76,,140131,,-186,,
12/13/2013,4816.54,,139740,,-391,,
12/14/2013,4816.19,,139071,,-669,,
12/15/2013,4815.81,,138368,,-703,,
12/16/2013,4815.60,,137962,,-406,,
12/17/2013,4815.36,,137557,,-405,,
12/18/2013,4815.17,,137190,,-367,,
12/19/2013,4814.96,,136804,,-386,,
12/20/2013,4814.65,,136219,,-585,,
12/21/2013,4814.29,,135581,,-638,,
12/22/2013,4814.00,,135054,,-527,,
12/23/2013,4813.78,,134655,,-399,,
12/24/2013,4813.59,,134311,,-344,,
12/25/2013,4813.38,,133931,,-380,,
12/26/2013,4813.18,,133553,,-378,,
12/27/2013,4813.06,,133355,,-198,,
12/28/2013,4812.73,,132780,,-575,,
12/29/2013,4812.45,,132261,,-519,,
12/30/2013,4812.46,,132261,,0,,
12/31/2013,4812.31,,132028,,-233,,
01/01/2014,4812.20,,131814,,-214,,
01/02/2014,4812.09,,131618,,-196,,
01/03/2014,4812.03,,131511,,-107,,
01/04/2014,4811.72,,130977,,-534,,
01/05/2014,4811.50,,130569,,-408,,
01/06/2014,4811.48,,130516,,-53,,
01/07/2014,4811.42,,130428,,-88,,
01/08/2014,4811.36,,130321,,-107,,
01/09/2014,4811.37,,130339,,18,,
01/10/2014,4811.32,,130268,,-71,,
01/11/2014,4810.91,,129544,,-724,,
01/12/2014,4810.77,,129280,,-264,,
01/13/2014,4810.61,,129016,,-264,,
01/14/2014,--,,128858,,-158,,
01/15/2014,4810.25,,128385,,-473,,
01/16/2014,4809.94,,127826,,-559,,
01/17/2014,4809.50,,127077,,-749,,
01/18/2014,4809.34,,126781,,-296,,
01/19/2014,4809.36,,126816,,35,,
01/20/2014,4809.19,,126539,,-277,,
01/21/2014,4808.67,,125623,,-916,,
01/22/2014,4808.21,,124831,,-792,,
01/23/2014,4807.97,,124420,,-411,,
01/24/2014,4807.77,,124061,,-359,,
01/25/2014,4807.78,,124095,,34,,
01/26/2014,4807.79,,124112,,17,,
01/27/2014,4807.45,,123532,,-580,,
01/28/2014,4807.08,,122920,,-612,,
01/29/2014,4807.09,,122937,,17,,
01/30/2014,4807.71,,123975,,1038,,
01/31/2014,4807.73,,124010,,35,,
02/01/2014,4807.83,,124180,,170,,
02/02/2014,4807.91,,124317,,137,,
02/03/2014,4807.79,,124112,,-205,,
02/04/2014,4807.63,,123856,,-256,,
02/05/2014,4807.48,,123583,,-273,,
02/06/2014,4807.22,,123158,,-425,,
02/07/2014,4807.62,,123822,,664,,
02/08/2014,4808.56,,125450,,1628,,
02/09/2014,4812.06,,131564,,6114,,
02/10/2014,4814.34,,135690,,4126,,
02/11/2014,4815.09,,137061,,1371,,
02/12/2014,4815.48,,137760,,699,,
02/13/2014,4815.81,,138368,,608,,
02/14/2014,4816.15,,139016,,648,,
02/15/2014,4816.46,,139591,,575,,
02/16/2014,4816.78,,140168,,577,,
02/17/2014,4817.02,,140635,,467,,
02/18/2014,4817.12,,140803,,168,,
02/19/2014,4817.33,,141196,,393,,
02/20/2014,4817.33,,141196,,0,,
02/21/2014,4817.37,,141271,,75,,
02/22/2014,4817.44,,141421,,150,,
02/23/2014,4817.87,,142210,,789,,
02/24/2014,4818.37,,143173,,963,,
02/25/2014,4818.46,,143325,,152,,
02/26/2014,4818.63,,143666,,341,,
02/27/2014,4819.12,,144578,,912,,
02/28/2014,4819.66,,145591,,1013,,
03/01/2014,4820.11,,146474,,883,,
03/02/2014,4820.30,,146859,,385,,
03/03/2014,4820.90,,147998,,1139,,
03/04/2014,4821.67,,149496,,1498,,
03/05/2014,4822.17,,150474,,978,,
03/06/2014,4823.77,,153633,,3159,,
03/07/2014,4824.48,,155050,,1417,,
03/08/2014,4824.95,,156013,,963,,
03/09/2014,4825.31,,156718,,705,,
03/10/2014,4825.70,,157507,,789,,
03/11/2014,4826.07,,158277,,770,,
03/12/2014,4826.37,,158888,,611,,
03/13/2014,4826.67,,159499,,611,,
03/14/2014,4826.62,,159377,,-122,,
03/15/2014,4826.72,,159581,,204,,
03/16/2014,4826.68,,159499,,-82,,
03/17/2014,4827.13,,160421,,922,,
03/18/2014,4827.48,,161140,,719,,
03/19/2014,4827.76,,161716,,576,,
03/20/2014,4828.02,,162253,,537,,
03/21/2014,4828.23,,162708,,455,,
03/22/2014,4828.44,,163102,,394,,
03/23/2014,4828.64,,163539,,437,,
03/24/2014,4828.77,,163830,,291,,
03/25/2014,4829.06,,164434,,604,,
03/26/2014,4829.44,,165208,,774,,
03/27/2014,4829.72,,165795,,587,,
03/28/2014,4829.89,,166152,,357,,
03/29/2014,4830.34,,167100,,948,,
03/30/2014,4830.72,,167903,,803,,
03/31/2014,4831.12,,168752,,849,,
04/01/2014,4831.19,,168922,,170,,
04/02/2014,4831.36,,169262,,340,,
04/03/2014,4831.50,,169561,,299,,
04/04/2014,4831.80,,170201,,640,,
04/05/2014,4832.03,,170694,,493,,
04/06/2014,4832.37,,171423,,729,,
04/07/2014,4832.86,,172500,,1077,,
04/08/2014,4833.44,,173733,,1233,,
04/09/2014,4834.20,,175387,,1654,,
04/10/2014,4834.98,,177096,,1709,,
04/11/2014,4835.65,,178596,,1500,,
04/12/2014,4836.23,,179859,,1263,,
04/13/2014,4836.74,,180995,,1136,,
04/14/2014,4837.16,,181957,,962,,
04/15/2014,4837.59,,182900,,943,,
04/16/2014,4838.15,,184185,,1285,,
04/17/2014,4838.63,,185272,,1087,,
04/18/2014,4839.12,,186363,,1091,,
04/19/2014,4839.49,,187230,,867,,
04/20/2014,4839.84,,188008,,778,,
04/21/2014,4840.32,,189111,,1103,,
04/22/2014,4840.61,,189779,,668,,
04/23/2014,4840.83,,190287,,508,,
04/24/2014,4841.06,,190796,,509,,
04/25/2014,4841.58,,192050,,1254,,
04/26/2014,4841.91,,192819,,769,,
04/27/2014,4842.22,,193520,,701,,
04/28/2014,4842.55,,194292,,772,,
04/29/2014,4843.03,,195444,,1152,,
04/30/2014,4843.65,,196908,,1464,,
05/01/2014,4844.37,,198594,,1686,,
05/02/2014,4844.88,,199835,,1241,,
05/03/2014,4845.20,,200577,,742,,
05/04/2014,4845.52,,201346,,769,,
05/05/2014,4845.85,,202164,,818,,
05/06/2014,4846.12,,202816,,652,,
05/07/2014,4846.31,,203251,,435,,
05/08/2014,4846.53,,203784,,533,,
05/09/2014,4846.90,,204683,,899,,
05/10/2014,4847.16,,205340,,657,,
05/11/2014,4847.35,,205779,,439,,
05/12/2014,4847.54,,206268,,489,,
05/13/2014,4847.76,,206782,,514,,
05/14/2014,4847.95,,207272,,490,,
05/15/2014,4848.39,,208329,,1057,,
05/16/2014,4848.66,,208994,,665,,
05/17/2014,4848.87,,209513,,519,,
05/18/2014,4849.05,,209958,,445,,
05/19/2014,4849.19,,210330,,372,,
05/20/2014,4849.55,,211198,,868,,
05/21/2014,4849.87,,211995,,797,,
05/22/2014,4850.26,,212993,,998,,
05/23/2014,4850.62,,213894,,901,,
05/24/2014,4850.99,,214798,,904,,
05/25/2014,4851.29,,215553,,755,,
05/26/2014,4851.72,,216614,,1061,,
05/27/2014,4852.13,,217703,,1089,,
05/28/2014,4852.35,,218262,,559,,
05/29/2014,4852.64,,219001,,739,,
05/30/2014,4852.95,,219792,,791,,
05/31/2014,4853.26,,220559,,767,,
06/01/2014,4853.67,,221636,,1077,,
06/02/2014,4853.85,,222074,,438,,
06/03/2014,4853.89,,222176,,102,,
06/04/2014,4854.13,,222795,,619,,
06/05/2014,--,,222717,,-78,,
06/06/2014,--,,222350,,-367,,
06/07/2014,4854.01,,222511,,161,,
06/08/2014,--,,222589,,78,,
06/09/2014,4853.84,,222074,,-515,,
06/10/2014,--,,221791,,-283,,
06/11/2014,4853.81,,221996,,205,,
06/12/2014,4853.78,,221893,,-103,,
06/13/2014,4853.80,,221919,,26,,
06/14/2014,4853.81,,221971,,52,,
06/15/2014,4853.78,,221893,,-78,,
06/16/2014,4853.76,,221868,,-25,,
06/17/2014,4853.75,,221842,,-26,,
06/18/2014,4853.66,,221559,,-283,,
06/19/2014,4853.27,,220610,,-949,,
06/20/2014,4853.33,,220738,,128,,
06/21/2014,4852.77,,219306,,-1432,,
06/22/2014,4852.48,,218568,,-738,,
06/23/2014,4852.05,,217500,,-1068,,
06/24/2014,4851.85,,216968,,-532,,
06/25/2014,4851.83,,216918,,-50,,
06/26/2014,4851.54,,216210,,-708,,
06/27/2014,4851.19,,215301,,-909,,
06/28/2014,4850.84,,214421,,-880,,
06/29/2014,4850.66,,213944,,-477,,
06/30/2014,4850.43,,213393,,-551,,
07/01/2014,4850.24,,212918,,-475,,
07/02/2014,4850.00,,212319,,-599,,
07/03/2014,4849.67,,211521,,-798,,
07/04/2014,4849.51,,211099,,-422,,
07/05/2014,4849.22,,210379,,-720,,
07/06/2014,4848.92,,209636,,-743,,
07/07/2014,4848.84,,209414,,-222,,
07/08/2014,4848.61,,208871,,-543,,
07/09/2014,4848.35,,208230,,-641,,
07/10/2014,4848.27,,208033,,-197,,
07/11/2014,4848.02,,207419,,-614,,
07/12/2014,4847.71,,206659,,-760,,
07/13/2014,4847.35,,205755,,-904,,
07/14/2014,4847.02,,204950,,-805,,
07/15/2014,4846.54,,203809,,-1141,,
07/16/2014,4846.39,,203469,,-340,,
07/17/2014,4846.12,,202792,,-677,,
07/18/2014,4845.85,,202164,,-628,,
07/19/2014,4845.43,,201129,,-1035,,
07/20/2014,4845.47,,201250,,121,,
07/21/2014,4845.05,,200218,,-1032,,
07/22/2014,4844.32,,198451,,-1767,,
07/23/2014,4843.97,,197643,,-808,,
07/24/2014,4843.64,,196861,,-782,,
07/25/2014,4843.15,,195703,,-1158,,
07/26/2014,4842.75,,194762,,-941,,
07/27/2014,4842.52,,194199,,-563,,
07/28/2014,4842.14,,193309,,-890,,
07/29/2014,4841.84,,192632,,-677,,
07/30/2014,4841.25,,191237,,-1395,,
07/31/2014,4840.97,,190588,,-649,,
08/01/2014,4840.62,,189802,,-786,,
08/02/2014,4840.42,,189341,,-461,,
08/03/2014,4840.42,,189341,,0,,
08/04/2014,4840.12,,188651,,-690,,
08/05/2014,4839.71,,187733,,-918,,
08/06/2014,4839.27,,186705,,-1028,,
08/07/2014,4839.05,,186203,,-502,,
08/08/2014,4838.76,,185567,,-636,,
08/09/2014,4838.36,,184637,,-930,,
08/10/2014,4838.09,,184027,,-610,,
08/11/2014,4837.65,,183035,,-992,,
08/12/2014,4837.36,,182383,,-652,,
08/13/2014,4836.87,,181263,,-1120,,
08/14/2014,4836.22,,179837,,-1426,,
08/15/2014,4835.88,,179083,,-754,,
08/16/2014,4835.49,,178220,,-863,,
08/17/2014,4835.08,,177338,,-882,,
08/18/2014,4834.64,,176350,,-988,,
08/19/2014,4834.08,,175125,,-1225,,
08/20/2014,4833.72,,174341,,-784,,
08/21/2014,4833.42,,173690,,-651,,
08/22/2014,4832.90,,172543,,-1147,,
08/23/2014,4832.48,,171660,,-883,,
08/24/2014,4832.08,,170779,,-881,,
08/25/2014,4831.49,,169539,,-1240,,
08/26/2014,4831.12,,168731,,-808,,
08/27/2014,4830.83,,168115,,-616,,
08/28/2014,4830.66,,167776,,-339,,
08/29/2014,4830.28,,166973,,-803,,
08/30/2014,4829.90,,166173,,-800,,
08/31/2014,4829.62,,165564,,-609,,
09/01/2014,4829.33,,164977,,-587,,
09/02/2014,4829.05,,164413,,-564,,
09/03/2014,4828.86,,163996,,-417,,
09/04/2014,4828.58,,163393,,-603,,
09/05/2014,4828.36,,162957,,-436,,
09/06/2014,4827.80,,161778,,-1179,,
09/07/2014,4827.54,,161284,,-494,,
09/08/2014,4827.44,,161037,,-247,,
09/09/2014,4827.60,,161387,,350,,
09/10/2014,4827.13,,160441,,-946,,
09/11/2014,4826.92,,159990,,-451,,
09/12/2014,4826.61,,159357,,-633,,
09/13/2014,4826.40,,158908,,-449,,
09/14/2014,4826.40,,158949,,41,,
09/15/2014,4826.39,,158908,,-41,,
09/16/2014,4826.41,,158969,,61,,
09/17/2014,4826.16,,158440,,-529,,
09/18/2014,4826.19,,158501,,61,,
09/19/2014,4826.23,,158562,,61,,
09/20/2014,4825.85,,157790,,-772,,
09/21/2014,4825.19,,156476,,-1314,,
09/22/2014,4825.11,,156315,,-161,,
09/23/2014,4825.14,,156376,,61,,
09/24/2014,4825.16,,156416,,40,,
09/25/2014,4825.27,,156638,,222,,
09/26/2014,4825.39,,156880,,242,,
09/27/2014,4825.48,,157062,,182,,
09/28/2014,4825.50,,157102,,40,,
09/29/2014,4825.35,,156799,,-303,,
09/30/2014,4824.90,,155893,,-906,,
10/01/2014,4824.55,,155190,,-703,,
10/02/2014,4823.93,,153952,,-1238,,
10/03/2014,4823.27,,152641,,-1311,,
10/04/2014,4822.75,,151614,,-1027,,
10/05/2014,4822.27,,150670,,-944,,
10/06/2014,4821.60,,149359,,-1311,,
10/07/2014,4820.85,,147902,,-1457,,
10/08/2014,4820.10,,146435,,-1467,,
10/09/2014,4819.79,,145859,,-576,,
10/10/2014,4819.34,,144998,,-861,,
10/11/2014,4819.00,,144350,,-648,,
10/12/2014,4818.77,,143912,,-438,,
10/13/2014,4818.14,,142719,,-1193,,
10/14/2014,4817.48,,141477,,-1242,,
10/15/2014,4816.96,,140504,,-973,,
10/16/2014,4816.40,,139461,,-1043,,
10/17/2014,4816.23,,139164,,-297,,
10/18/2014,4815.81,,138368,,-796,,
10/19/2014,4815.38,,137575,,-793,,
10/20/2014,4814.83,,136585,,-990,,
10/21/2014,4814.84,,136585,,0,,
10/22/2014,4814.52,,135982,,-603,,
10/23/2014,4814.33,,135654,,-328,,
10/24/2014,4814.24,,135472,,-182,,
10/25/2014,4814.23,,135472,,0,,
10/26/2014,4814.09,,135217,,-255,,
10/27/2014,4813.73,,134564,,-653,,
10/28/2014,4813.58,,134293,,-271,,
10/29/2014,4813.50,,134166,,-127,,
10/30/2014,4813.40,,133968,,-198,,
10/31/2014,4813.35,,133859,,-109,,
11/01/2014,4813.31,,133805,,-54,,
11/02/2014,4813.21,,133643,,-162,,
11/03/2014,4813.08,,133391,,-252,,
11/04/2014,4812.85,,132995,,-396,,
11/05/2014,4812.60,,132529,,-466,,
11/06/2014,4812.27,,131939,,-590,,
11/07/2014,4812.12,,131654,,-285,,
11/08/2014,4811.84,,131173,,-481,,
11/09/2014,4811.70,,130924,,-249,,
11/10/2014,4811.96,,131386,,462,,
11/11/2014,4812.13,,131689,,303,,
11/12/2014,4812.36,,132100,,411,,
11/13/2014,4812.82,,132906,,806,,
11/14/2014,4812.98,,133211,,305,,
11/15/2014,4812.99,,133229,,18,,
11/16/2014,4813.07,,133391,,162,,
11/17/2014,4813.33,,133841,,450,,
11/18/2014,4813.69,,134492,,651,,
11/19/2014,4813.99,,135035,,543,,
11/20/2014,4814.31,,135617,,582,,
11/21/2014,4814.43,,135854,,237,,
11/22/2014,4815.08,,137043,,1189,,
11/23/2014,4815.55,,137907,,864,,
11/24/2014,4815.62,,138017,,110,,
11/25/2014,4816.00,,138701,,684,,
11/26/2014,4815.74,,138239,,-462,,
11/27/2014,4815.78,,138313,,74,,
11/28/2014,4815.89,,138534,,221,,
11/29/2014,4816.02,,138756,,222,,
11/30/2014,4816.17,,139053,,297,,
12/01/2014,4816.63,,139889,,836,,
12/02/2014,4817.34,,141215,,1326,,
12/03/2014,4818.38,,143173,,1958,,
12/04/2014,4819.16,,144674,,1501,,
12/05/2014,4819.45,,145227,,553,,
12/06/2014,4819.60,,145495,,268,,
12/07/2014,4819.57,,145438,,-57,,
12/08/2014,4819.74,,145763,,325,,
12/09/2014,4819.57,,145438,,-325,,
12/10/2014,4819.66,,145629,,191,,
12/11/2014,4819.79,,145859,,230,,
12/12/2014,4819.98,,146243,,384,,
12/13/2014,4820.01,,146281,,38,,
12/14/2014,4819.95,,146166,,-115,,
12/15/2014,4819.85,,145974,,-192,,
12/16/2014,4819.82,,145936,,-38,,
12/17/2014,4819.81,,145897,,-39,,
12/18/2014,4819.82,,145917,,20,,
12/19/2014,4819.72,,145744,,-173,,
12/20/2014,4819.86,,145993,,249,,
12/21/2014,4820.21,,146666,,673,,
12/22/2014,4820.69,,147573,,907,,
12/23/2014,4820.86,,147921,,348,,
12/24/2014,4821.09,,148367,,446,,
12/25/2014,4821.28,,148736,,369,,
12/26/2014,4821.22,,148619,,-117,,
12/27/2014,4821.23,,148639,,20,,
12/28/2014,4821.17,,148503,,-136,,
12/29/2014,4820.98,,148134,,-369,,
12/30/2014,4820.54,,147302,,-832,,
12/31/2014,4820.20,,146666,,-636,,
01/01/2015,4819.90,,146070,,-596,,
01/02/2015,4819.49,,145285,,-785,,
01/03/2015,4819.21,,144769,,-516,,
01/04/2015,4818.73,,143837,,-932,,
01/05/2015,4818.60,,143590,,-247,,
01/06/2015,4818.17,,142795,,-795,,
01/07/2015,4817.99,,142436,,-359,,
01/08/2015,4817.88,,142248,,-188,,
01/09/2015,4817.91,,142286,,38,,
01/10/2015,4818.05,,142550,,264,,
01/11/2015,4818.02,,142493,,-57,,
01/12/2015,4817.85,,142173,,-320,,
01/13/2015,4817.65,,141815,,-358,,
01/14/2015,4817.46,,141421,,-394,,
01/15/2015,4817.29,,141121,,-300,,
01/16/2015,4817.34,,141215,,94,,
01/17/2015,4817.33,,141215,,0,,
01/18/2015,4817.33,,141196,,-19,,
01/19/2015,4817.37,,141271,,75,,
01/20/2015,4817.28,,141102,,-169,,
01/21/2015,4817.20,,140952,,-150,,
01/22/2015,4817.02,,140616,,-336,,
01/23/2015,4816.96,,140504,,-112,,
01/24/2015,4816.95,,140485,,-19,,
01/25/2015,4816.96,,140504,,19,,
01/26/2015,4816.90,,140373,,-131,,
01/27/2015,4817.01,,140597,,224,,
01/28/2015,4816.96,,140522,,-75,,
01/29/2015,4816.90,,140392,,-130,,
01/30/2015,4816.89,,140392,,0,,
01/31/2015,4816.74,,140093,,-299,,
02/01/2015,4816.72,,140056,,-37,,
02/02/2015,4816.62,,139870,,-186,,
02/03/2015,4816.72,,140038,,168,,
02/04/2015,4816.90,,140410,,372,,
02/05/2015,4817.09,,140747,,337,,
02/06/2015,4817.42,,141365,,618,,
02/07/2015,4819.19,,144731,,3366,,
02/08/2015,4821.49,,149164,,4433,,
02/09/2015,4824.10,,154311,,5147,,
02/10/2015,4825.00,,156114,,1803,,
02/11/2015,4825.53,,157163,,1049,,
02/12/2015,4825.95,,158013,,850,,
02/13/2015,4826.30,,158745,,732,,
02/14/2015,4826.61,,159377,,632,,
02/15/2015,4826.90,,159970,,593,,
02/16/2015,4826.78,,159704,,-266,,
02/17/2015,4827.12,,160400,,696,,
02/18/2015,4827.47,,161119,,719,,
02/19/2015,4827.86,,161943,,824,,
02/20/2015,4828.25,,162750,,807,,
02/21/2015,4828.52,,163310,,560,,
02/22/2015,4828.71,,163705,,395,,
02/23/2015,4828.91,,164121,,416,,
02/24/2015,4829.25,,164789,,668,,
02/25/2015,4829.51,,165354,,565,,
02/26/2015,4829.69,,165732,,378,,
02/27/2015,4829.98,,166320,,588,,
02/28/2015,4830.20,,166804,,484,,
03/01/2015,4830.50,,167459,,655,,
03/02/2015,4830.88,,168242,,783,,
03/03/2015,4831.21,,168964,,722,,
03/04/2015,4831.44,,169433,,469,,
03/05/2015,4831.60,,169774,,341,,
03/06/2015,4831.93,,170479,,705,,
03/07/2015,4832.18,,171037,,558,,
03/08/2015,4832.51,,171724,,687,,
03/09/2015,4832.80,,172349,,625,,
03/10/2015,4833.14,,173105,,756,,
03/11/2015,4833.60,,174102,,997,,
03/12/2015,4833.95,,174820,,718,,
03/13/2015,4834.28,,175584,,764,,
03/14/2015,4834.67,,176416,,832,,
03/15/2015,4835.01,,177140,,724,,
03/16/2015,4835.37,,177977,,837,,
03/17/2015,4835.66,,178596,,619,,
03/18/2015,4835.81,,178950,,354,,
03/19/2015,4836.04,,179460,,510,,
03/20/2015,4836.33,,180082,,622,,
03/21/2015,4836.40,,180238,,156,,
03/22/2015,4836.50,,180483,,245,,
03/23/2015,4836.73,,180973,,490,,
03/24/2015,4836.96,,181487,,514,,
03/25/2015,4837.25,,182136,,649,,
03/26/2015,4837.53,,182787,,651,,
03/27/2015,4837.88,,183553,,766,,
03/28/2015,4838.10,,184072,,519,,
03/29/2015,4838.26,,184433,,361,,
03/30/2015,4838.58,,185158,,725,,
03/31/2015,4838.84,,185726,,568,,
04/01/2015,4839.07,,186249,,523,,
04/02/2015,4839.21,,186568,,319,,
04/03/2015,4839.27,,186705,,137,,
04/04/2015,4839.44,,187116,,411,,
04/05/2015,4839.77,,187871,,755,,
04/06/2015,4840.04,,188467,,596,,
04/07/2015,4840.55,,189664,,1197,,
04/08/2015,4840.77,,190149,,485,,
04/09/2015,4841.10,,190912,,763,,
04/10/2015,4841.48,,191794,,882,,
04/11/2015,4841.75,,192446,,652,,
04/12/2015,4841.83,,192609,,163,,
04/13/2015,4842.17,,193426,,817,,
04/14/2015,4842.38,,193894,,468,,
04/15/2015,4842.28,,193683,,-211,,
04/16/2015,4842.33,,193800,,117,,
04/17/2015,4842.49,,194175,,375,,
04/18/2015,4842.46,,194081,,-94,,
04/19/2015,4842.58,,194386,,305,,
04/20/2015,4842.84,,194973,,587,,
04/21/2015,4843.00,,195373,,400,,
04/22/2015,4843.18,,195774,,401,,
04/23/2015,4843.25,,195963,,189,,
04/24/2015,4843.50,,196553,,590,,
04/25/2015,4843.96,,197619,,1066,,
04/26/2015,4844.24,,198284,,665,,
04/27/2015,4844.78,,199572,,1288,,
04/28/2015,4845.42,,201129,,1557,,
04/29/2015,4845.84,,202116,,987,,
04/30/2015,4846.34,,203348,,1232,,
05/01/2015,4846.80,,204440,,1092,,
05/02/2015,4847.00,,204926,,486,,
05/03/2015,--,,205230,e,304,,
05/04/2015,4847.25,,205535,,305,,
05/05/2015,4847.39,,205877,,342,,
05/06/2015,4847.58,,206341,,464,,
05/07/2015,4847.85,,207002,,661,,
05/08/2015,4848.05,,207493,,491,,
05/09/2015,4848.23,,207935,,442,,
05/10/2015,4848.37,,208279,,344,,
05/11/2015,4848.42,,208403,,124,,
05/12/2015,4848.46,,208476,,73,,
05/13/2015,4848.50,,208600,,124,,
05/14/2015,4848.59,,208846,,246,,
05/15/2015,4848.72,,209118,,272,,
05/16/2015,4848.85,,209463,,345,,
05/17/2015,4848.96,,209735,,272,,
05/18/2015,4849.11,,210107,,372,,
05/19/2015,4849.20,,210354,,247,,
05/20/2015,4849.38,,210801,,447,,
05/21/2015,4849.66,,211472,,671,,
05/22/2015,4849.92,,212144,,672,,
05/23/2015,4850.36,,213243,,1099,,
05/24/2015,4850.68,,214020,,777,,
05/25/2015,4850.90,,214572,,552,,
05/26/2015,4851.06,,214974,,402,,
05/27/2015,4851.17,,215276,,302,,
05/28/2015,4851.28,,215528,,252,,
05/29/2015,4851.34,,215679,,151,,
05/30/2015,4851.44,,215932,,253,,
05/31/2015,4851.53,,216159,,227,,
06/01/2015,4851.58,,216285,,126,,
06/02/2015,4851.61,,216361,,76,,
06/03/2015,4851.64,,216437,,76,,
06/04/2015,4851.59,,216311,,-126,,
06/05/2015,4851.42,,215881,,-430,,
06/06/2015,--,,--,,--,,
