Date,RESELE , ,,STORAGE , ,,RESCHG , ,,
 ,FEET, ,AF, ,AF, ,
04/04/2012,5932.46,,6702,,91,,
04/05/2012,5932.50,,6735,,33,,
04/06/2012,5932.51,,6743,,8,,
04/07/2012,5932.52,,6752,,9,,
04/08/2012,5932.54,,6768,,16,,
04/09/2012,5932.57,,6793,,25,,
04/10/2012,5932.64,,6851,,58,,
04/11/2012,5932.71,,6909,,58,,
04/12/2012,5932.86,,7033,,124,,
04/13/2012,5932.91,,7075,,42,,
04/14/2012,5932.91,,7075,,0,,
04/15/2012,5932.93,,7092,,17,,
04/16/2012,5932.98,,7133,,41,,
04/17/2012,5933.03,,7175,,42,,
04/18/2012,5933.16,,7283,,108,,
04/19/2012,5933.35,,7442,,159,,
04/20/2012,8193.82,,-9997,,-17439,,
04/21/2012,8193.83,,-9997,,0,,
04/22/2012,8193.84,,-9997,,0,,
04/23/2012,8193.84,,-9997,,0,,
04/24/2012,8193.91,,-9997,,0,,
04/25/2012,6063.95,,-9997,,0,,
04/26/2012,7395.04,,-9997,,0,,
04/27/2012,7374.60,,-9997,,0,,
04/28/2012,7374.60,,-9997,,0,,
04/29/2012,7374.64,,-9997,,0,,
04/30/2012,7374.71,,-9997,,0,,
05/01/2012,7374.60,,-9997,,0,,
05/02/2012,7374.64,,-9997,,0,,
05/03/2012,7374.62,,-9997,,0,,
05/04/2012,7395.04,,-9997,,0,,
05/05/2012,7374.59,,-9997,,0,,
05/06/2012,7374.60,,-9997,,0,,
05/07/2012,7374.61,,-9997,,0,,
05/08/2012,7374.65,,-9997,,0,,
05/09/2012,7374.67,,-9997,,0,,
05/10/2012,7374.65,,-9997,,0,,
05/11/2012,7374.66,,-9997,,0,,
05/12/2012,7374.68,,-9997,,0,,
05/13/2012,7374.71,,-9997,,0,,
05/14/2012,7374.70,,-9997,,0,,
05/15/2012,7374.71,,-9997,,0,,
05/16/2012,7374.70,,-9997,,0,,
05/17/2012,6227.76,,-9997,,0,,
05/18/2012,7702.33,,-9997,,0,,
05/19/2012,7702.35,,-9997,,0,,
05/20/2012,7702.40,,-9997,,0,,
05/21/2012,7702.40,,-9997,,0,,
05/22/2012,7702.36,,-9997,,0,,
05/23/2012,7702.32,,-9997,,0,,
05/24/2012,7702.31,,-9997,,0,,
05/25/2012,7702.26,,-9997,,0,,
05/26/2012,8029.97,,-9997,,0,,
05/27/2012,8029.96,,-9997,,0,,
05/28/2012,8030.00,,-9997,,0,,
05/29/2012,8030.02,,-9997,,0,,
05/30/2012,8030.08,,-9997,,0,,
05/31/2012,8030.11,,-9997,,0,,
06/01/2012,8030.12,,-9997,,0,,
06/02/2012,8030.15,,-9997,,0,,
06/03/2012,8030.12,,-9997,,0,,
06/04/2012,6227.69,,-9997,,0,,
06/05/2012,7702.26,,-9997,,0,,
06/06/2012,7702.31,,-9997,,0,,
06/07/2012,7702.36,,-9997,,0,,
06/08/2012,7702.35,,-9997,,0,,
06/09/2012,7702.31,,-9997,,0,,
06/10/2012,7702.34,,-9997,,0,,
06/11/2012,7702.39,,-9997,,0,,
06/12/2012,7702.40,,-9997,,0,,
06/13/2012,7702.44,,-9997,,0,,
06/14/2012,7702.41,,-9997,,0,,
06/15/2012,7702.44,,-9997,,0,,
06/16/2012,7702.45,,-9997,,0,,
06/17/2012,7702.53,,-9997,,0,,
06/18/2012,7702.46,,-9997,,0,,
06/19/2012,7702.39,,-9997,,0,,
06/20/2012,7702.44,,-9997,,0,,
06/21/2012,7702.45,,-9997,,0,,
06/22/2012,7702.37,,-9997,,0,,
06/23/2012,7702.34,,-9997,,0,,
06/24/2012,7702.38,,-9997,,0,,
06/25/2012,7702.34,,-9997,,0,,
06/26/2012,7702.35,,-9997,,0,,
06/27/2012,7702.40,,-9997,,0,,
06/28/2012,7702.40,,-9997,,0,,
06/29/2012,7702.39,,-9997,,0,,
06/30/2012,7702.45,,-9997,,0,,
07/01/2012,7702.43,,-9997,,0,,
07/02/2012,7702.44,,-9997,,0,,
07/03/2012,7702.43,,-9997,,0,,
07/04/2012,7702.41,,-9997,,0,,
07/05/2012,7702.42,,-9997,,0,,
07/06/2012,7702.44,,-9997,,0,,
07/07/2012,7702.47,,-9997,,0,,
07/08/2012,7702.46,,-9997,,0,,
07/09/2012,7702.44,,-9997,,0,,
07/10/2012,7702.47,,-9997,,0,,
07/11/2012,7702.46,,-9997,,0,,
07/12/2012,7702.49,,-9997,,0,,
07/13/2012,7702.46,,-9997,,0,,
07/14/2012,7702.43,,-9997,,0,,
07/15/2012,7702.43,,-9997,,0,,
07/16/2012,7702.43,,-9997,,0,,
07/17/2012,7702.43,,-9997,,0,,
07/18/2012,7702.46,,-9997,,0,,
07/19/2012,7702.44,,-9997,,0,,
07/20/2012,7702.44,,-9997,,0,,
07/21/2012,7702.47,,-9997,,0,,
07/22/2012,7702.48,,-9997,,0,,
07/23/2012,6064.04,,-9997,,0,,
07/24/2012,6064.02,,-9997,,0,,
07/25/2012,6064.03,,-9997,,0,,
07/26/2012,6064.03,,-9997,,0,,
07/27/2012,6064.02,,-9997,,0,,
07/28/2012,6064.01,,-9997,,0,,
07/29/2012,6064.02,,-9997,,0,,
07/30/2012,6064.02,,-9997,,0,,
07/31/2012,6064.03,,-9997,,0,,
08/01/2012,6064.02,,-9997,,0,,
08/02/2012,6064.06,,-9997,,0,,
08/03/2012,6064.08,,-9997,,0,,
08/04/2012,6064.10,,-9997,,0,,
08/05/2012,6064.05,,-9997,,0,,
08/06/2012,6064.05,,-9997,,0,,
08/07/2012,6064.07,,-9997,,0,,
08/08/2012,6064.07,,-9997,,0,,
08/09/2012,6064.08,,-9997,,0,,
08/10/2012,6064.07,,-9997,,0,,
08/11/2012,6064.11,,-9997,,0,,
08/12/2012,6064.12,,-9997,,0,,
08/13/2012,6064.07,,-9997,,0,,
08/14/2012,7047.10,,-9997,,0,,
08/15/2012,7047.08,,-9997,,0,,
08/16/2012,7047.14,,-9997,,0,,
08/17/2012,7047.13,,-9997,,0,,
08/18/2012,7047.13,,-9997,,0,,
08/19/2012,7047.07,,-9997,,0,,
08/20/2012,7047.07,,-9997,,0,,
08/21/2012,7047.08,,-9997,,0,,
08/22/2012,7047.08,,-9997,,0,,
08/23/2012,7047.08,,-9997,,0,,
08/24/2012,7047.11,,-9997,,0,,
08/25/2012,7047.10,,-9997,,0,,
08/26/2012,7047.07,,-9997,,0,,
08/27/2012,7047.04,,-9997,,0,,
08/28/2012,7047.03,,-9997,,0,,
08/29/2012,5934.70,,8579,,18576,,
08/30/2012,5934.67,,8553,,-26,,
08/31/2012,5934.65,,8536,,-17,,
09/01/2012,5934.63,,8519,,-17,,
09/02/2012,5934.61,,8502,,-17,,
09/03/2012,5934.59,,8485,,-17,,
09/04/2012,5934.57,,8468,,-17,,
09/05/2012,5934.57,,8468,,0,,
09/06/2012,5934.56,,8460,,-8,,
09/07/2012,5934.54,,8443,,-17,,
09/08/2012,5934.52,,8426,,-17,,
09/09/2012,5934.50,,8409,,-17,,
09/10/2012,5934.48,,8392,,-17,,
09/11/2012,5934.46,,8375,,-17,,
09/12/2012,5934.45,,8367,,-8,,
09/13/2012,5934.42,,8341,,-26,,
09/14/2012,5934.40,,8324,,-17,,
09/15/2012,5934.38,,8307,,-17,,
09/16/2012,5934.35,,8282,,-25,,
09/17/2012,5934.34,,8273,,-9,,
09/18/2012,5934.31,,8248,,-25,,
09/19/2012,5934.30,,8240,,-8,,
09/20/2012,5934.28,,8223,,-17,,
09/21/2012,5934.26,,8206,,-17,,
09/22/2012,5934.24,,8189,,-17,,
09/23/2012,5934.22,,8172,,-17,,
09/24/2012,5934.19,,8147,,-25,,
09/25/2012,5934.18,,8139,,-8,,
09/26/2012,5934.16,,8122,,-17,,
09/27/2012,5934.14,,8105,,-17,,
09/28/2012,5934.11,,8079,,-26,,
09/29/2012,5934.05,,8029,,-50,,
09/30/2012,5933.94,,7936,,-93,,
10/01/2012,5933.76,,7785,,-151,,
10/02/2012,5933.53,,7592,,-193,,
10/03/2012,5933.29,,7391,,-201,,
10/04/2012,5933.04,,7183,,-208,,
10/05/2012,5932.81,,6992,,-191,,
10/06/2012,5932.57,,6793,,-199,,
10/07/2012,5932.33,,6595,,-198,,
10/08/2012,5932.09,,6397,,-198,,
10/09/2012,5931.85,,6200,,-197,,
10/10/2012,5931.62,,6012,,-188,,
10/11/2012,5931.38,,5816,,-196,,
10/12/2012,5931.14,,5621,,-195,,
10/13/2012,5930.91,,5435,,-186,,
10/14/2012,5930.67,,5241,,-194,,
10/15/2012,5930.44,,5056,,-185,,
10/16/2012,5930.23,,4887,,-169,,
10/17/2012,5929.99,,4673,,-214,,
10/18/2012,5929.75,,4482,,-191,,
10/19/2012,5929.56,,4331,,-151,,
10/20/2012,5929.40,,4205,,-126,,
10/21/2012,5929.23,,4071,,-134,,
10/22/2012,5929.24,,4079,,8,,
10/23/2012,5929.18,,4032,,-47,,
10/24/2012,5929.10,,3969,,-63,,
10/25/2012,5929.02,,3906,,-63,,
10/26/2012,5928.94,,3843,,-63,,
10/27/2012,5928.88,,3796,,-47,,
10/28/2012,5928.83,,3757,,-39,,
10/29/2012,5928.78,,3717,,-40,,
10/30/2012,5928.72,,3671,,-46,,
10/31/2012,--,,3632,,-39,,
11/01/2012,5928.71,,3663,,31,,
11/02/2012,5928.68,,3640,,-23,,
11/03/2012,5928.64,,3608,,-32,,
11/04/2012,5928.62,,3593,,-15,,
11/05/2012,5928.59,,3569,,-24,,
11/06/2012,5928.57,,3554,,-15,,
11/07/2012,5928.52,,3515,,-39,,
11/08/2012,5928.57,,3554,,39,,
11/09/2012,5928.55,,3538,,-16,,
11/10/2012,5928.55,,3538,,0,,
11/11/2012,5928.53,,3522,,-16,,
11/12/2012,5928.51,,3507,,-15,,
11/13/2012,5928.50,,3499,,-8,,
11/14/2012,5928.48,,3484,,-15,,
11/15/2012,5928.48,,3484,,0,,
11/16/2012,5928.48,,3484,,0,,
11/17/2012,5928.70,,3655,,171,,
11/18/2012,5928.75,,3694,,39,,
11/19/2012,5928.75,,3694,,0,,
11/20/2012,5928.72,,3671,,-23,,
11/21/2012,5928.82,,3749,,78,,
11/22/2012,5928.81,,3741,,-8,,
11/23/2012,5928.79,,3725,,-16,,
11/24/2012,5928.77,,3710,,-15,,
11/25/2012,5928.74,,3686,,-24,,
11/26/2012,5928.72,,3671,,-15,,
11/27/2012,5928.69,,3647,,-24,,
11/28/2012,5928.71,,3663,,16,,
11/29/2012,5928.93,,3835,,172,,
11/30/2012,5930.12,,4800,,965,,
12/01/2012,5930.47,,5080,,280,,
12/02/2012,5931.62,,6012,,932,,
12/03/2012,5931.32,,5767,,-245,,
12/04/2012,5931.09,,5581,,-186,,
12/05/2012,5931.38,,5816,,235,,
12/06/2012,5931.16,,5638,,-178,,
12/07/2012,5930.87,,5403,,-235,,
12/08/2012,5930.60,,5185,,-218,,
12/09/2012,5930.36,,4992,,-193,,
12/10/2012,5930.14,,4816,,-176,,
12/11/2012,5929.96,,4649,,-167,,
12/12/2012,5929.85,,4562,,-87,,
12/13/2012,5929.70,,4443,,-119,,
12/14/2012,5929.58,,4347,,-96,,
12/15/2012,5929.47,,4260,,-87,,
12/16/2012,5929.41,,4213,,-47,,
12/17/2012,5929.44,,4236,,23,,
12/18/2012,5929.37,,4181,,-55,,
12/19/2012,5929.29,,4118,,-63,,
12/20/2012,5929.20,,4047,,-71,,
12/21/2012,5929.15,,4008,,-39,,
12/22/2012,5929.26,,4094,,86,,
12/23/2012,5929.34,,4157,,63,,
12/24/2012,5929.27,,4102,,-55,,
12/25/2012,5929.26,,4094,,-8,,
12/26/2012,5929.23,,4071,,-23,,
12/27/2012,5929.16,,4016,,-55,,
12/28/2012,5929.10,,3969,,-47,,
12/29/2012,5929.05,,3929,,-40,,
12/30/2012,5929.00,,3890,,-39,,
12/31/2012,5928.97,,3867,,-23,,
01/01/2013,5928.92,,3827,,-40,,
01/02/2013,5928.90,,3811,,-16,,
01/03/2013,5928.87,,3788,,-23,,
01/04/2013,5928.85,,3772,,-16,,
01/05/2013,5928.83,,3757,,-15,,
01/06/2013,5928.82,,3749,,-8,,
01/07/2013,5928.80,,3733,,-16,,
01/08/2013,5928.79,,3725,,-8,,
01/09/2013,5928.81,,3741,,16,,
01/10/2013,5928.81,,3741,,0,,
01/11/2013,5928.79,,3725,,-16,,
01/12/2013,5928.77,,3710,,-15,,
01/13/2013,5928.75,,3694,,-16,,
01/14/2013,5928.73,,3678,,-16,,
01/15/2013,5928.73,,3678,,0,,
01/16/2013,5928.72,,3671,,-7,,
01/17/2013,5928.71,,3663,,-8,,
01/18/2013,5928.71,,3663,,0,,
01/19/2013,5928.70,,3655,,-8,,
01/20/2013,5928.69,,3647,,-8,,
01/21/2013,5928.70,,3655,,8,,
01/22/2013,5928.70,,3655,,0,,
01/23/2013,5928.69,,3647,,-8,,
01/24/2013,5928.72,,3671,,24,,
01/25/2013,5928.77,,3710,,39,,
01/26/2013,5928.80,,3733,,23,,
01/27/2013,5928.84,,3764,,31,,
01/28/2013,5928.84,,3764,,0,,
01/29/2013,5928.84,,3764,,0,,
01/30/2013,5928.84,,3764,,0,,
01/31/2013,5928.84,,3764,,0,,
02/01/2013,5928.84,,3764,,0,,
02/02/2013,5928.84,,3764,,0,,
02/03/2013,5928.84,,3764,,0,,
02/04/2013,5928.85,,3772,,8,,
02/05/2013,5928.84,,3764,,-8,,
02/06/2013,5928.84,,3764,,0,,
02/07/2013,5928.85,,3772,,8,,
02/08/2013,5928.83,,3757,,-15,,
02/09/2013,5928.82,,3749,,-8,,
02/10/2013,5928.81,,3741,,-8,,
02/11/2013,5928.80,,3733,,-8,,
02/12/2013,5928.79,,3725,,-8,,
02/13/2013,5928.78,,3717,,-8,,
02/14/2013,5928.77,,3710,,-7,,
02/15/2013,5928.77,,3710,,0,,
02/16/2013,5928.77,,3710,,0,,
02/17/2013,5928.77,,3710,,0,,
02/18/2013,5928.76,,3702,,-8,,
02/19/2013,5928.80,,3733,,31,,
02/20/2013,5928.79,,3725,,-8,,
02/21/2013,5928.78,,3717,,-8,,
02/22/2013,5928.75,,3694,,-23,,
02/23/2013,5928.76,,3702,,8,,
02/24/2013,5928.75,,3694,,-8,,
02/25/2013,5928.73,,3678,,-16,,
02/26/2013,5928.72,,3671,,-7,,
02/27/2013,5928.72,,3671,,0,,
02/28/2013,5928.71,,3663,,-8,,
03/01/2013,5928.72,,3671,,8,,
03/02/2013,5928.73,,3678,,7,,
03/03/2013,5928.79,,3725,,47,,
03/04/2013,5928.80,,3733,,8,,
03/05/2013,5928.78,,3717,,-16,,
03/06/2013,5928.90,,3811,,94,,
03/07/2013,5928.90,,3811,,0,,
03/08/2013,5928.89,,3804,,-7,,
03/09/2013,5928.87,,3788,,-16,,
03/10/2013,5928.86,,3780,,-8,,
03/11/2013,5928.87,,3788,,8,,
03/12/2013,5928.88,,3796,,8,,
03/13/2013,5928.92,,3827,,31,,
03/14/2013,5929.00,,3890,,63,,
03/15/2013,5929.04,,3921,,31,,
03/16/2013,5929.08,,3953,,32,,
03/17/2013,5929.11,,3976,,23,,
03/18/2013,5929.12,,3984,,8,,
03/19/2013,5929.17,,4023,,39,,
03/20/2013,5929.34,,4157,,134,,
03/21/2013,5929.39,,4197,,40,,
03/22/2013,5929.38,,4189,,-8,,
03/23/2013,5929.35,,4165,,-24,,
03/24/2013,5929.33,,4150,,-15,,
03/25/2013,5929.30,,4126,,-24,,
03/26/2013,5929.31,,4134,,8,,
03/27/2013,5929.33,,4150,,16,,
03/28/2013,5929.38,,4189,,39,,
03/29/2013,5929.42,,4221,,32,,
03/30/2013,5929.48,,4268,,47,,
03/31/2013,5929.58,,4347,,79,,
04/01/2013,5929.68,,4427,,80,,
04/02/2013,5929.82,,4538,,111,,
04/03/2013,5929.97,,4657,,119,,
04/04/2013,5930.27,,4920,,263,,
04/05/2013,5930.50,,5104,,184,,
04/06/2013,5930.68,,5249,,145,,
04/07/2013,5930.84,,5378,,129,,
04/08/2013,5930.98,,5492,,114,,
04/09/2013,5931.08,,5573,,81,,
04/10/2013,5931.18,,5654,,81,,
04/11/2013,5931.36,,5800,,146,,
04/12/2013,5931.51,,5922,,122,,
04/13/2013,5931.67,,6053,,131,,
04/14/2013,5931.80,,6159,,106,,
04/15/2013,5931.93,,6266,,107,,
04/16/2013,5932.01,,6331,,65,,
04/17/2013,5932.08,,6389,,58,,
04/18/2013,5932.13,,6430,,41,,
04/19/2013,5932.21,,6496,,66,,
04/20/2013,5932.31,,6578,,82,,
04/21/2013,5932.43,,6678,,100,,
04/22/2013,5932.56,,6785,,107,,
04/23/2013,5932.66,,6868,,83,,
04/24/2013,5932.76,,6950,,82,,
04/25/2013,5932.84,,7017,,67,,
04/26/2013,5932.95,,7108,,91,,
04/27/2013,5933.07,,7208,,100,,
04/28/2013,5933.19,,7308,,100,,
04/29/2013,5933.32,,7416,,108,,
04/30/2013,5933.42,,7500,,84,,
05/01/2013,5933.49,,7559,,59,,
05/02/2013,5933.55,,7609,,50,,
05/03/2013,5933.63,,7676,,67,,
05/04/2013,5933.71,,7743,,67,,
05/05/2013,5933.79,,7810,,67,,
05/06/2013,5933.92,,7919,,109,,
05/07/2013,5934.05,,8029,,110,,
05/08/2013,5934.15,,8113,,84,,
05/09/2013,5934.24,,8189,,76,,
05/10/2013,5934.33,,8265,,76,,
05/11/2013,5934.43,,8350,,85,,
05/12/2013,5934.50,,8409,,59,,
05/13/2013,5934.57,,8468,,59,,
05/14/2013,5934.64,,8528,,60,,
05/15/2013,5934.70,,8579,,51,,
05/16/2013,5934.77,,8638,,59,,
05/17/2013,5934.81,,8672,,34,,
05/18/2013,5934.85,,8706,,34,,
05/19/2013,5934.89,,8740,,34,,
05/20/2013,5934.92,,8765,,25,,
05/21/2013,5934.92,,8765,,0,,
05/22/2013,5934.95,,8791,,26,,
05/23/2013,5934.97,,8808,,17,,
05/24/2013,5934.98,,8817,,9,,
05/25/2013,5935.00,,8834,,17,,
05/26/2013,5935.02,,8851,,17,,
05/27/2013,5935.05,,8876,,25,,
05/28/2013,5935.13,,8944,,68,,
05/29/2013,5935.18,,8987,,43,,
05/30/2013,5935.21,,9013,,26,,
05/31/2013,5935.23,,9030,,17,,
06/01/2013,5935.25,,9047,,17,,
06/02/2013,5935.26,,9055,,8,,
06/03/2013,5935.28,,9072,,17,,
06/04/2013,5935.29,,9081,,9,,
06/05/2013,5935.30,,9089,,8,,
06/06/2013,5935.31,,9098,,9,,
06/07/2013,5935.31,,9098,,0,,
06/08/2013,5935.32,,9107,,9,,
06/09/2013,5935.32,,9107,,0,,
06/10/2013,5935.33,,9115,,8,,
06/11/2013,5935.31,,9098,,-17,,
06/12/2013,5935.29,,9081,,-17,,
06/13/2013,5935.27,,9064,,-17,,
06/14/2013,5935.27,,9064,,0,,
06/15/2013,5935.26,,9055,,-9,,
06/16/2013,5935.25,,9047,,-8,,
06/17/2013,5935.23,,9030,,-17,,
06/18/2013,5935.20,,9004,,-26,,
06/19/2013,5935.18,,8987,,-17,,
06/20/2013,5935.17,,8979,,-8,,
06/21/2013,5935.16,,8970,,-9,,
06/22/2013,5935.15,,8961,,-9,,
06/23/2013,5935.15,,8961,,0,,
06/24/2013,5935.21,,9013,,52,,
06/25/2013,5935.31,,9098,,85,,
06/26/2013,5935.32,,9107,,9,,
06/27/2013,5935.33,,9115,,8,,
06/28/2013,5935.33,,9115,,0,,
06/29/2013,5935.33,,9115,,0,,
06/30/2013,5935.33,,9115,,0,,
07/01/2013,5935.33,,9115,,0,,
07/02/2013,5935.32,,9107,,-8,,
07/03/2013,5935.32,,9107,,0,,
07/04/2013,5935.31,,9098,,-9,,
07/05/2013,5935.28,,9072,,-26,,
07/06/2013,5935.27,,9064,,-8,,
07/07/2013,5935.25,,9047,,-17,,
07/08/2013,5935.23,,9030,,-17,,
07/09/2013,5935.21,,9013,,-17,,
07/10/2013,5935.19,,8996,,-17,,
07/11/2013,5935.16,,8970,,-26,,
07/12/2013,5935.14,,8953,,-17,,
07/13/2013,5935.12,,8936,,-17,,
07/14/2013,5935.10,,8919,,-17,,
07/15/2013,5935.08,,8902,,-17,,
07/16/2013,5935.06,,8885,,-17,,
07/17/2013,5935.04,,8868,,-17,,
07/18/2013,5935.03,,8859,,-9,,
07/19/2013,5935.01,,8842,,-17,,
07/20/2013,5935.00,,8834,,-8,,
07/21/2013,5934.99,,8825,,-9,,
07/22/2013,5934.97,,8808,,-17,,
07/23/2013,5934.95,,8791,,-17,,
07/24/2013,5934.93,,8774,,-17,,
07/25/2013,5934.92,,8765,,-9,,
07/26/2013,5934.90,,8748,,-17,,
07/27/2013,5934.88,,8731,,-17,,
07/28/2013,5934.86,,8714,,-17,,
07/29/2013,5934.83,,8689,,-25,,
07/30/2013,5934.81,,8672,,-17,,
07/31/2013,5934.78,,8646,,-26,,
08/01/2013,5934.75,,8621,,-25,,
08/02/2013,5934.73,,8604,,-17,,
08/03/2013,5934.71,,8587,,-17,,
08/04/2013,5934.69,,8570,,-17,,
08/05/2013,5934.66,,8545,,-25,,
08/06/2013,5934.64,,8528,,-17,,
08/07/2013,5934.62,,8511,,-17,,
08/08/2013,5934.59,,8485,,-26,,
08/09/2013,5934.57,,8468,,-17,,
08/10/2013,5934.54,,8443,,-25,,
08/11/2013,5934.52,,8426,,-17,,
08/12/2013,5934.51,,8417,,-9,,
08/13/2013,5934.48,,8392,,-25,,
08/14/2013,5934.46,,8375,,-17,,
08/15/2013,5934.44,,8358,,-17,,
08/16/2013,5934.42,,8341,,-17,,
08/17/2013,5934.40,,8324,,-17,,
08/18/2013,5934.39,,8316,,-8,,
08/19/2013,5934.38,,8307,,-9,,
08/20/2013,5934.37,,8299,,-8,,
08/21/2013,5934.36,,8290,,-9,,
08/22/2013,5934.34,,8273,,-17,,
08/23/2013,5934.32,,8256,,-17,,
08/24/2013,5934.29,,8231,,-25,,
08/25/2013,5934.28,,8223,,-8,,
08/26/2013,5934.25,,8197,,-26,,
08/27/2013,5934.23,,8181,,-16,,
08/28/2013,5934.22,,8172,,-9,,
08/29/2013,5934.20,,8155,,-17,,
08/30/2013,5934.18,,8139,,-16,,
08/31/2013,5934.16,,8122,,-17,,
09/01/2013,5934.15,,8113,,-9,,
09/02/2013,5934.14,,8105,,-8,,
09/03/2013,5934.12,,8088,,-17,,
09/04/2013,5934.10,,8071,,-17,,
09/05/2013,5934.05,,8029,,-42,,
09/06/2013,5933.94,,7936,,-93,,
09/07/2013,5933.81,,7827,,-109,,
09/08/2013,5933.68,,7718,,-109,,
09/09/2013,5933.50,,7567,,-151,,
09/10/2013,5933.28,,7383,,-184,,
09/11/2013,5933.02,,7166,,-217,,
09/12/2013,5932.77,,6959,,-207,,
09/13/2013,5932.52,,6752,,-207,,
09/14/2013,5932.28,,6554,,-198,,
09/15/2013,5932.04,,6356,,-198,,
09/16/2013,5931.84,,6192,,-164,,
09/17/2013,5931.68,,6061,,-131,,
09/18/2013,5931.54,,5947,,-114,,
09/19/2013,5931.40,,5833,,-114,,
09/20/2013,5931.25,,5711,,-122,,
09/21/2013,5931.22,,5686,,-25,,
09/22/2013,5931.08,,5573,,-113,,
09/23/2013,5930.94,,5459,,-114,,
09/24/2013,5930.80,,5346,,-113,,
09/25/2013,5930.67,,5241,,-105,,
09/26/2013,5930.53,,5128,,-113,,
09/27/2013,5930.39,,5016,,-112,,
09/28/2013,5930.24,,4896,,-120,,
09/29/2013,5930.04,,4735,,-161,,
09/30/2013,5929.96,,4649,,-86,,
10/01/2013,5929.82,,4538,,-111,,
10/02/2013,5929.69,,4434,,-104,,
10/03/2013,5929.54,,4316,,-118,,
10/04/2013,5929.40,,4205,,-111,,
10/05/2013,5929.29,,4118,,-87,,
10/06/2013,5929.18,,4032,,-86,,
10/07/2013,5929.08,,3953,,-79,,
10/08/2013,5929.00,,3890,,-63,,
10/09/2013,5928.93,,3835,,-55,,
10/10/2013,5928.86,,3780,,-55,,
10/11/2013,5928.81,,3741,,-39,,
10/12/2013,5928.75,,3694,,-47,,
10/13/2013,5928.71,,3663,,-31,,
10/14/2013,5928.67,,3632,,-31,,
10/15/2013,5928.63,,3600,,-32,,
10/16/2013,5928.60,,3577,,-23,,
10/17/2013,5928.57,,3554,,-23,,
10/18/2013,5928.55,,3538,,-16,,
10/19/2013,5928.52,,3515,,-23,,
10/20/2013,5928.50,,3499,,-16,,
10/21/2013,5928.48,,3484,,-15,,
10/22/2013,5928.46,,3468,,-16,,
10/23/2013,5928.45,,3460,,-8,,
10/24/2013,5928.43,,3445,,-15,,
10/25/2013,5928.42,,3437,,-8,,
10/26/2013,5928.40,,3421,,-16,,
10/27/2013,5928.39,,3414,,-7,,
10/28/2013,5928.42,,3437,,23,,
10/29/2013,5928.41,,3429,,-8,,
10/30/2013,5928.39,,3414,,-15,,
10/31/2013,5928.38,,3406,,-8,,
11/01/2013,5928.38,,3406,,0,,
11/02/2013,5928.37,,3398,,-8,,
11/03/2013,5928.36,,3390,,-8,,
11/04/2013,5928.35,,3383,,-7,,
11/05/2013,5928.34,,3375,,-8,,
11/06/2013,5928.33,,3367,,-8,,
11/07/2013,5928.32,,3359,,-8,,
11/08/2013,5928.32,,3359,,0,,
11/09/2013,5928.30,,3344,,-15,,
11/10/2013,5928.29,,3336,,-8,,
11/11/2013,5928.29,,3336,,0,,
11/12/2013,5928.29,,3336,,0,,
11/13/2013,5928.28,,3328,,-8,,
11/14/2013,5928.27,,3321,,-7,,
11/15/2013,5928.26,,3313,,-8,,
11/16/2013,5928.25,,3305,,-8,,
11/17/2013,5928.24,,3297,,-8,,
11/18/2013,5928.20,,3266,,-31,,
11/19/2013,5928.26,,3313,,47,,
11/20/2013,5928.32,,3359,,46,,
11/21/2013,5928.30,,3344,,-15,,
11/22/2013,5928.26,,3313,,-31,,
11/23/2013,5928.26,,3313,,0,,
11/24/2013,5928.25,,3305,,-8,,
11/25/2013,5928.25,,3305,,0,,
11/26/2013,5928.25,,3305,,0,,
11/27/2013,5928.25,,3305,,0,,
11/28/2013,5928.24,,3297,,-8,,
11/29/2013,5928.24,,3297,,0,,
11/30/2013,5928.24,,3297,,0,,
12/01/2013,5928.23,,3290,,-7,,
12/02/2013,5928.21,,3274,,-16,,
12/03/2013,5928.27,,3321,,47,,
12/04/2013,5928.26,,3313,,-8,,
12/05/2013,5928.24,,3297,,-16,,
12/06/2013,5928.26,,3313,,16,,
12/07/2013,5928.30,,3344,,31,,
12/08/2013,5928.29,,3336,,-8,,
12/09/2013,5928.28,,3328,,-8,,
12/10/2013,5928.28,,3328,,0,,
12/11/2013,5928.28,,3328,,0,,
12/12/2013,5928.27,,3321,,-7,,
12/13/2013,5928.26,,3313,,-8,,
12/14/2013,5928.26,,3313,,0,,
12/15/2013,5928.26,,3313,,0,,
12/16/2013,5928.25,,3305,,-8,,
12/17/2013,5928.25,,3305,,0,,
12/18/2013,5928.25,,3305,,0,,
12/19/2013,5928.24,,3297,,-8,,
12/20/2013,5928.25,,3305,,8,,
12/21/2013,5928.23,,3290,,-15,,
12/22/2013,5928.24,,3297,,7,,
12/23/2013,5928.23,,3290,,-7,,
12/24/2013,5928.24,,3297,,7,,
12/25/2013,5928.24,,3297,,0,,
12/26/2013,5928.24,,3297,,0,,
12/27/2013,5928.23,,3290,,-7,,
12/28/2013,5928.22,,3282,,-8,,
12/29/2013,5928.23,,3290,,8,,
12/30/2013,5928.22,,3282,,-8,,
12/31/2013,5928.22,,3282,,0,,
01/01/2014,5928.22,,3282,,0,,
01/02/2014,5928.22,,3282,,0,,
01/03/2014,5928.22,,3282,,0,,
01/04/2014,5928.21,,3274,,-8,,
01/05/2014,5928.21,,3274,,0,,
01/06/2014,5928.21,,3274,,0,,
